timestamp,motion_g,context,sampling_interval_sec,quality_flag
2024-11-25 00:56:30,0.04438355824723541,sleep,30,1
2024-11-25 00:57:00,0.06735823211697757,sleep,30,1
2024-11-25 00:57:30,0.030191317359620832,sleep,30,1
2024-11-25 00:58:00,0.051642528545442254,sleep,30,1
2024-11-25 00:58:30,0.025772755183822084,sleep,30,1
2024-11-25 00:59:00,0.051518660720801426,sleep,30,1
2024-11-25 00:59:30,0.01722565041212057,sleep,30,1
2024-11-25 01:00:00,0.03318319965108666,sleep,30,1
2024-11-25 01:00:30,0.06796602134287699,sleep,30,1
2024-11-25 01:01:00,0.07594491800188172,sleep,30,1
2024-11-25 01:01:30,0.032303843915341274,sleep,30,1
2024-11-25 01:02:00,0.032087199501610694,sleep,30,1
2024-11-25 01:02:30,0.052047303262808015,sleep,30,1
2024-11-25 01:03:00,0.03383237138202462,sleep,30,1
2024-11-25 01:03:30,0.06875325062322732,sleep,30,1
2024-11-25 01:04:00,0.02219675457831875,sleep,30,1
2024-11-25 01:04:30,0.03745887511579254,sleep,30,1
2024-11-25 01:05:00,0.08624614711375853,sleep,30,1
2024-11-25 01:05:30,0.05756383395630181,sleep,30,1
2024-11-25 01:06:00,0.06168853347278753,sleep,30,1
2024-11-25 01:06:30,0.046196262714201144,sleep,30,1
2024-11-25 01:07:00,0.02075700754477116,sleep,30,1
2024-11-25 01:07:30,0.08097769646901376,sleep,30,1
2024-11-25 01:08:00,0.04078515088588097,sleep,30,1
2024-11-25 01:08:30,0.04809354006002114,sleep,30,1
2024-11-25 01:09:00,0.04036649781188275,sleep,30,1
2024-11-25 01:09:30,0.06801912471617592,sleep,30,1
2024-11-25 01:10:00,0.0598049733505431,sleep,30,1
2024-11-25 01:10:30,0.0540507812980968,sleep,30,1
2024-11-25 01:11:00,0.06639843642864662,sleep,30,1
2024-11-25 01:11:30,0.05877862010759989,sleep,30,1
2024-11-25 01:12:00,0.06345789785689267,sleep,30,1
2024-11-25 01:12:30,0.05346280261879213,sleep,30,1
2024-11-25 01:13:00,0.08443540021527503,sleep,30,1
2024-11-25 01:13:30,0.05263276488585269,sleep,30,1
2024-11-25 01:14:00,0.047030490768924724,sleep,30,1
2024-11-25 01:14:30,0.06595374057329481,sleep,30,1
2024-11-25 01:15:00,0.061361480596038555,sleep,30,1
2024-11-25 01:15:30,0.04959122873439761,sleep,30,1
2024-11-25 01:16:00,0.017234787379622127,sleep,30,1
2024-11-25 01:16:30,0.07819574224838055,sleep,30,1
2024-11-25 01:17:00,0.07484816158148688,sleep,30,1
2024-11-25 01:17:30,0.03299637945190079,sleep,30,1
2024-11-25 01:18:00,0.05831612588915237,sleep,30,1
2024-11-25 01:18:30,0.03954733329501939,sleep,30,1
2024-11-25 01:19:00,0.06056669918289645,sleep,30,1
2024-11-25 01:19:30,0.07231122657212463,sleep,30,1
2024-11-25 01:20:00,0.04739292898110038,sleep,30,1
2024-11-25 01:20:30,0.06423144729865263,sleep,30,1
2024-11-25 01:21:00,0.021816130496641512,sleep,30,1
2024-11-25 01:21:30,0.0327921889644872,sleep,30,1
2024-11-25 01:22:00,0.06801984903202568,sleep,30,1
2024-11-25 01:22:30,0.037220538635314174,sleep,30,1
2024-11-25 01:23:00,0.03346106875637122,sleep,30,1
2024-11-25 01:23:30,0.03549793804387137,sleep,30,1
2024-11-25 01:24:00,0.028433371487940236,sleep,30,1
2024-11-25 01:24:30,0.0700935229098312,sleep,30,1
2024-11-25 01:25:00,0.07157007371426168,sleep,30,1
2024-11-25 01:25:30,0.03478901785174664,sleep,30,1
2024-11-25 01:26:00,0.027858157401101622,sleep,30,1
2024-11-25 01:26:30,0.0,sleep,30,0
2024-11-25 01:27:00,0.026598391488378365,sleep,30,1
2024-11-25 01:27:30,0.06411629712821842,sleep,30,1
2024-11-25 01:28:00,0.050204437793708485,sleep,30,1
2024-11-25 01:28:30,0.042740868406756526,sleep,30,1
2024-11-25 01:29:00,0.07042956800091793,sleep,30,1
2024-11-25 01:29:30,0.031132234844128626,sleep,30,1
2024-11-25 01:30:00,0.04146799363306523,sleep,30,1
2024-11-25 01:30:30,0.02606212653606944,sleep,30,1
2024-11-25 01:31:00,0.022417438743712947,sleep,30,1
2024-11-25 01:31:30,0.03186949594571099,sleep,30,1
2024-11-25 01:32:00,0.033805384541450045,sleep,30,1
2024-11-25 01:32:30,0.03196071383481208,sleep,30,1
2024-11-25 01:33:00,0.04817102924340193,sleep,30,1
2024-11-25 01:33:30,0.048008592468913855,sleep,30,1
2024-11-25 01:34:00,0.018965426866486192,sleep,30,1
2024-11-25 01:34:30,0.06594477189204881,sleep,30,1
2024-11-25 01:35:00,0.019678297163516167,sleep,30,1
2024-11-25 01:35:30,0.015448270879952916,sleep,30,1
2024-11-25 01:36:00,0.07072117879134165,sleep,30,1
2024-11-25 01:36:30,0.027944710339924256,sleep,30,1
2024-11-25 01:37:00,0.05714171912302191,sleep,30,1
2024-11-25 01:37:30,0.038323641520351795,sleep,30,1
2024-11-25 01:38:00,0.029898385594276593,sleep,30,1
2024-11-25 01:38:30,0.026287227358570843,sleep,30,1
2024-11-25 01:39:00,0.05760759855342078,sleep,30,1
2024-11-25 01:39:30,0.03132875295632506,sleep,30,1
2024-11-25 01:40:00,0.07190561291590589,sleep,30,1
2024-11-25 01:40:30,0.019549553020940486,sleep,30,1
2024-11-25 01:41:00,0.07830002064414648,sleep,30,1
2024-11-25 01:41:30,0.00841029442725131,sleep,30,1
2024-11-25 01:42:00,0.05570191077550264,sleep,30,1
2024-11-25 01:42:30,0.026490945083621712,sleep,30,1
2024-11-25 01:43:00,0.018169816800656213,sleep,30,1
2024-11-25 01:43:30,0.04799919139673741,sleep,30,1
2024-11-25 01:44:00,0.06351762418279787,sleep,30,1
2024-11-25 01:44:30,0.04608710591822024,sleep,30,1
2024-11-25 01:45:00,0.04912038179542659,sleep,30,1
2024-11-25 01:45:30,0.054073893211801435,sleep,30,1
2024-11-25 01:46:00,0.06234046495700628,sleep,30,1
2024-11-25 01:46:30,0.08291365001063655,sleep,30,1
2024-11-25 01:47:00,0.03510721160027871,sleep,30,1
2024-11-25 01:47:30,0.05956804902189829,sleep,30,1
2024-11-25 01:48:00,0.038535506201886005,sleep,30,1
2024-11-25 01:48:30,0.046505071536517416,sleep,30,1
2024-11-25 01:49:00,0.06364281190727496,sleep,30,1
2024-11-25 01:49:30,0.053619872007087906,sleep,30,1
2024-11-25 01:50:00,0.03508105062359784,sleep,30,1
2024-11-25 01:50:30,0.05209315540265111,sleep,30,1
2024-11-25 01:51:00,0.057057061905108265,sleep,30,1
2024-11-25 01:51:30,0.06261483506116794,sleep,30,1
2024-11-25 01:52:00,0.07283112787211683,sleep,30,1
2024-11-25 01:52:30,0.08584934694092597,sleep,30,1
2024-11-25 01:53:00,0.05005046755287844,sleep,30,1
2024-11-25 01:53:30,0.027937844014349743,sleep,30,1
2024-11-25 01:54:00,0.05633318896362,sleep,30,1
2024-11-25 01:54:30,0.02324050311076532,sleep,30,1
2024-11-25 01:55:00,0.08804350383040152,sleep,30,1
2024-11-25 01:55:30,0.03885085739293512,sleep,30,1
2024-11-25 01:56:00,0.06970264387631131,sleep,30,1
2024-11-25 01:56:30,0.056310430144179635,sleep,30,1
2024-11-25 01:57:00,0.05488773003558036,sleep,30,1
2024-11-25 01:57:30,0.018377698649353014,sleep,30,1
2024-11-25 01:58:00,0.034234397268892984,sleep,30,1
2024-11-25 01:58:30,0.04211360919093618,sleep,30,1
2024-11-25 01:59:00,0.042518331645687295,sleep,30,1
2024-11-25 01:59:30,0.05185656854952822,sleep,30,1
2024-11-25 02:00:00,0.03677247919000333,sleep,30,1
2024-11-25 02:00:30,0.05980058030033673,sleep,30,1
2024-11-25 02:01:00,0.04807448176114185,sleep,30,1
2024-11-25 02:01:30,0.06314928101616793,sleep,30,1
2024-11-25 02:02:00,0.020297958630145437,sleep,30,1
2024-11-25 02:02:30,0.06561834276175424,sleep,30,1
2024-11-25 02:03:00,0.082585864194448,sleep,30,1
2024-11-25 02:03:30,0.046810445123856785,sleep,30,1
2024-11-25 02:04:00,0.07414151363128799,sleep,30,1
2024-11-25 02:04:30,0.049444891277761895,sleep,30,1
2024-11-25 02:05:00,0.04163111637272342,sleep,30,1
2024-11-25 02:05:30,0.05421824724865694,sleep,30,1
2024-11-25 02:06:00,0.08138399396771123,sleep,30,1
2024-11-25 02:06:30,0.07977742964354131,sleep,30,1
2024-11-25 02:07:00,0.019377215460319307,sleep,30,1
2024-11-25 02:07:30,0.029426303603910357,sleep,30,1
2024-11-25 02:08:00,0.048258030469317655,sleep,30,1
2024-11-25 02:08:30,0.03585834524496332,sleep,30,1
2024-11-25 02:09:00,0.05764722144028785,sleep,30,1
2024-11-25 02:09:30,0.04722969164358283,sleep,30,1
2024-11-25 02:10:00,0.04093153645852765,sleep,30,1
2024-11-25 02:10:30,0.08954806752250963,sleep,30,1
2024-11-25 02:11:00,0.06565412177509745,sleep,30,1
2024-11-25 02:11:30,0.0642975647724374,sleep,30,1
2024-11-25 02:12:00,0.03385575767923964,sleep,30,1
2024-11-25 02:12:30,0.049256262521957896,sleep,30,1
2024-11-25 02:13:00,0.047259446838994586,sleep,30,1
2024-11-25 02:13:30,0.05187658127239865,sleep,30,1
2024-11-25 02:14:00,0.041194585693001336,sleep,30,1
2024-11-25 02:14:30,0.0684508215627331,sleep,30,1
2024-11-25 02:15:00,0.0766224219554997,sleep,30,1
2024-11-25 02:15:30,0.06530882328495788,sleep,30,1
2024-11-25 02:16:00,0.047999619875401425,sleep,30,1
2024-11-25 02:16:30,0.041941880135694096,sleep,30,1
2024-11-25 02:17:00,0.0716491053895667,sleep,30,1
2024-11-25 02:17:30,0.05647605977485064,sleep,30,1
2024-11-25 02:18:00,0.06112941787555032,sleep,30,1
2024-11-25 02:18:30,0.05611814682167847,sleep,30,1
2024-11-25 02:19:00,0.03514085777507206,sleep,30,1
2024-11-25 02:19:30,0.4063389407436607,sleep,30,0
2024-11-25 02:20:00,0.09907532842146971,sleep,30,1
2024-11-25 02:20:30,0.04135845336207976,sleep,30,1
2024-11-25 02:21:00,0.04921339865734939,sleep,30,1
2024-11-25 02:21:30,0.042387626450539596,sleep,30,1
2024-11-25 02:22:00,0.036742385807226455,sleep,30,1
2024-11-25 02:22:30,0.06192577188673045,sleep,30,1
2024-11-25 02:23:00,0.03841837992068975,sleep,30,1
2024-11-25 02:23:30,0.03089604877387108,sleep,30,1
2024-11-25 02:24:00,0.058924542833780603,sleep,30,1
2024-11-25 02:24:30,0.03250659310884488,sleep,30,1
2024-11-25 02:25:00,0.03767983771345658,sleep,30,1
2024-11-25 02:25:30,0.03647462567231125,sleep,30,1
2024-11-25 02:26:00,0.059250399418905,sleep,30,1
2024-11-25 02:26:30,0.051483242287930144,sleep,30,1
2024-11-25 02:27:00,0.0,sleep,30,0
2024-11-25 02:27:30,0.055714942368089757,sleep,30,1
2024-11-25 02:28:00,0.033496637298789315,sleep,30,1
2024-11-25 02:28:30,0.08075318528884291,sleep,30,1
2024-11-25 02:29:00,0.03263723099931347,sleep,30,1
2024-11-25 02:29:30,0.013788523284044937,sleep,30,1
2024-11-25 02:30:00,0.039764595656453114,sleep,30,1
2024-11-25 02:30:30,0.0725857942236213,sleep,30,1
2024-11-25 02:31:00,0.00010578370011582461,sleep,30,1
2024-11-25 02:31:30,0.07202653661581943,sleep,30,1
2024-11-25 02:32:00,0.05657415683876435,sleep,30,1
2024-11-25 02:32:30,0.04722842497376985,sleep,30,1
2024-11-25 02:33:00,0.03949342547518424,sleep,30,1
2024-11-25 02:33:30,0.059578340823847116,sleep,30,1
2024-11-25 02:34:00,0.07797104067083303,sleep,30,1
2024-11-25 02:34:30,0.055159807471164043,sleep,30,1
2024-11-25 02:35:00,0.045791573925205,sleep,30,1
2024-11-25 02:35:30,0.10397941859643424,sleep,30,1
2024-11-25 02:36:00,0.05172306758286495,sleep,30,1
2024-11-25 02:36:30,0.01723299119858527,sleep,30,1
2024-11-25 02:37:00,0.056556503253835724,sleep,30,1
2024-11-25 02:37:30,0.038232030658109095,sleep,30,1
2024-11-25 02:38:00,0.042939097029464295,sleep,30,1
2024-11-25 02:38:30,0.07556906724000192,sleep,30,1
2024-11-25 02:39:00,0.06755596641466904,sleep,30,1
2024-11-25 02:39:30,0.014758979459187416,sleep,30,1
2024-11-25 02:40:00,0.015413532224078534,sleep,30,1
2024-11-25 02:40:30,0.05282151703875031,sleep,30,1
2024-11-25 02:41:00,0.06945146034162877,sleep,30,1
2024-11-25 02:41:30,0.005079598833061132,sleep,30,1
2024-11-25 02:42:00,0.0695924898900024,sleep,30,1
2024-11-25 02:42:30,0.099320974216295,sleep,30,1
2024-11-25 02:43:00,0.07372690409257013,sleep,30,1
2024-11-25 02:43:30,0.0341383225617615,sleep,30,1
2024-11-25 02:44:00,0.06284137647581046,sleep,30,1
2024-11-25 02:44:30,0.05465994036765052,sleep,30,1
2024-11-25 02:45:00,0.08563609706160985,sleep,30,1
2024-11-25 02:45:30,0.07270506947688145,sleep,30,1
2024-11-25 02:46:00,0.032020477864719975,sleep,30,1
2024-11-25 02:46:30,0.061742699290469785,sleep,30,1
2024-11-25 02:47:00,0.03359312900256892,sleep,30,1
2024-11-25 02:47:30,0.07076325184553939,sleep,30,1
2024-11-25 02:48:00,0.04492443298294035,sleep,30,1
2024-11-25 02:48:30,0.04921151348418087,sleep,30,1
2024-11-25 02:49:00,0.0533885670996732,sleep,30,1
2024-11-25 02:49:30,0.03897691944280078,sleep,30,1
2024-11-25 02:50:00,0.0521292310799517,sleep,30,1
2024-11-25 02:50:30,0.05917770854851212,sleep,30,1
2024-11-25 02:51:00,0.044377256668679775,sleep,30,1
2024-11-25 02:51:30,0.05438708616867871,sleep,30,1
2024-11-25 02:52:00,0.03511960546845925,sleep,30,1
2024-11-25 02:52:30,0.025388244264164823,sleep,30,1
2024-11-25 02:53:00,0.049318115111577035,sleep,30,1
2024-11-25 02:53:30,0.07034867090432045,sleep,30,1
2024-11-25 02:54:00,0.06969660501216164,sleep,30,1
2024-11-25 02:54:30,0.06844117427002726,sleep,30,1
2024-11-25 02:55:00,0.0701975064847787,sleep,30,1
2024-11-25 02:55:30,0.0536830359455948,sleep,30,1
2024-11-25 02:56:00,0.039034724727036736,sleep,30,1
2024-11-25 02:56:30,0.04478157066237295,sleep,30,1
2024-11-25 02:57:00,0.047578366906450495,sleep,30,1
2024-11-25 02:57:30,0.03684031320729134,sleep,30,1
2024-11-25 02:58:00,0.06185872845300607,sleep,30,1
2024-11-25 02:58:30,0.03775925419440876,sleep,30,1
2024-11-25 02:59:00,0.013005410592637844,sleep,30,1
2024-11-25 02:59:30,0.07117244782030516,sleep,30,1
2024-11-25 03:00:00,0.06020633351428859,sleep,30,1
2024-11-25 03:00:30,0.015494689936719909,sleep,30,1
2024-11-25 03:01:00,0.037041193215340176,sleep,30,1
2024-11-25 03:01:30,0.04807490034700411,sleep,30,1
2024-11-25 03:02:00,0.04993822652779623,sleep,30,1
2024-11-25 03:02:30,0.09209521797593789,sleep,30,1
2024-11-25 03:03:00,0.030815444526326452,sleep,30,1
2024-11-25 03:03:30,0.029578289429729804,sleep,30,1
2024-11-25 03:04:00,0.07542949432171597,sleep,30,1
2024-11-25 03:04:30,0.04633488539524559,sleep,30,1
2024-11-25 03:05:00,0.07346695252322495,sleep,30,1
2024-11-25 03:05:30,0.044682360691452,sleep,30,1
2024-11-25 03:06:00,0.0743717454521011,sleep,30,1
2024-11-25 03:06:30,0.04444940419728138,sleep,30,1
2024-11-25 03:07:00,0.047501120029943444,sleep,30,1
2024-11-25 03:07:30,0.029256773738969444,sleep,30,1
2024-11-25 03:08:00,0.08455937220420078,sleep,30,1
2024-11-25 03:08:30,0.034924520807693274,sleep,30,1
2024-11-25 03:09:00,0.02445797524273089,sleep,30,1
2024-11-25 03:09:30,0.08240250353182393,sleep,30,1
2024-11-25 03:10:00,0.06317733650813541,sleep,30,1
2024-11-25 03:10:30,0.08168879486802291,sleep,30,1
2024-11-25 03:11:00,0.035735638727541964,sleep,30,1
2024-11-25 03:11:30,0.06210333131178325,sleep,30,1
2024-11-25 03:12:00,0.0780020885923823,sleep,30,1
2024-11-25 03:12:30,0.027148409557459993,sleep,30,1
2024-11-25 03:13:00,0.056531815811020625,sleep,30,1
2024-11-25 03:13:30,0.040936624563513206,sleep,30,1
2024-11-25 03:14:00,0.042135564609195986,sleep,30,1
2024-11-25 03:14:30,0.033578140726450226,sleep,30,1
2024-11-25 03:15:00,0.058524771984631546,sleep,30,1
2024-11-25 03:15:30,0.045248979547492664,sleep,30,1
2024-11-25 03:16:00,0.03149110164342906,sleep,30,1
2024-11-25 03:16:30,0.07839894772851266,sleep,30,1
2024-11-25 03:17:00,0.051028970065126446,sleep,30,1
2024-11-25 03:17:30,0.018656041476564203,sleep,30,1
2024-11-25 03:18:00,0.03629853638292041,sleep,30,1
2024-11-25 03:18:30,0.020394284714353242,sleep,30,1
2024-11-25 03:19:00,0.037473887790450924,sleep,30,1
2024-11-25 03:19:30,0.057040922756586204,sleep,30,1
2024-11-25 03:20:00,0.06238406896384397,sleep,30,1
2024-11-25 03:20:30,0.06690262063080005,sleep,30,1
2024-11-25 03:21:00,0.03752528920612,sleep,30,1
2024-11-25 03:21:30,0.04287783008398314,sleep,30,1
2024-11-25 03:22:00,0.05879517025914672,sleep,30,1
2024-11-25 03:22:30,0.06725499422448596,sleep,30,1
2024-11-25 03:23:00,0.047195954148759746,sleep,30,1
2024-11-25 03:23:30,0.06284164687087938,sleep,30,1
2024-11-25 03:24:00,0.03879604216272513,sleep,30,1
2024-11-25 03:24:30,0.007017760806770426,sleep,30,1
2024-11-25 03:25:00,0.06812337259805225,sleep,30,1
2024-11-25 03:25:30,0.06126934212004427,sleep,30,1
2024-11-25 03:26:00,0.04805318482071408,sleep,30,1
2024-11-25 03:26:30,0.05349800163152745,sleep,30,1
2024-11-25 03:27:00,0.008504252751782508,sleep,30,1
2024-11-25 03:27:30,0.025180308801351366,sleep,30,1
2024-11-25 03:28:00,0.07321037539199278,sleep,30,1
2024-11-25 03:28:30,0.1158581935231882,sleep,30,1
2024-11-25 03:29:00,0.0757166267790797,sleep,30,1
2024-11-25 03:29:30,0.02916013610289591,sleep,30,1
2024-11-25 03:30:00,0.059521809707384875,sleep,30,1
2024-11-25 03:30:30,0.042222405022485344,sleep,30,1
2024-11-25 03:31:00,0.04283367527627618,sleep,30,1
2024-11-25 03:31:30,0.0239627991782917,sleep,30,1
2024-11-25 03:32:00,0.06038970555719636,sleep,30,1
2024-11-25 03:32:30,0.0246287947399262,sleep,30,1
2024-11-25 03:33:00,0.003985279564404219,sleep,30,1
2024-11-25 03:33:30,0.04181298640100759,sleep,30,1
2024-11-25 03:34:00,0.0011854459882257445,sleep,30,1
2024-11-25 03:34:30,0.03383937128029513,sleep,30,1
2024-11-25 03:35:00,0.061992439237916835,sleep,30,1
2024-11-25 03:35:30,0.07263548444811439,sleep,30,1
2024-11-25 03:36:00,0.06275224169709519,sleep,30,1
2024-11-25 03:36:30,0.045384763312075665,sleep,30,1
2024-11-25 03:37:00,0.03911766440193777,sleep,30,1
2024-11-25 03:37:30,0.03146879741380185,sleep,30,1
2024-11-25 03:38:00,0.07972796039394632,sleep,30,1
2024-11-25 03:38:30,0.02482534885563526,sleep,30,1
2024-11-25 03:39:00,0.05248482457886061,sleep,30,1
2024-11-25 03:39:30,0.06187029697642554,sleep,30,1
2024-11-25 03:40:00,0.010293006972754988,sleep,30,1
2024-11-25 03:40:30,0.0016929822042059256,sleep,30,1
2024-11-25 03:41:00,0.06182537576647557,sleep,30,1
2024-11-25 03:41:30,0.020898001572373787,sleep,30,1
2024-11-25 03:42:00,0.05619095826432478,sleep,30,1
2024-11-25 03:42:30,0.032487797913465705,sleep,30,1
2024-11-25 03:43:00,0.05535223060307234,sleep,30,1
2024-11-25 03:43:30,0.058063617096683964,sleep,30,1
2024-11-25 03:44:00,0.07009938115172767,sleep,30,1
2024-11-25 03:44:30,0.05886098898699619,sleep,30,1
2024-11-25 03:45:00,0.05449032470498851,sleep,30,1
2024-11-25 03:45:30,0.08479011525446867,sleep,30,1
2024-11-25 03:46:00,0.030457784390328375,sleep,30,1
2024-11-25 03:46:30,0.05104744973138335,sleep,30,1
2024-11-25 03:47:00,0.06820870352650413,sleep,30,1
2024-11-25 03:47:30,0.0031960432081629755,sleep,30,1
2024-11-25 03:48:00,0.08049843637623186,sleep,30,1
2024-11-25 03:48:30,0.04667595072109805,sleep,30,1
2024-11-25 03:49:00,0.05857958892108008,sleep,30,1
2024-11-25 03:49:30,0.04013625928196139,sleep,30,1
2024-11-25 03:50:00,0.05880433729387284,sleep,30,1
2024-11-25 03:50:30,0.05530828840156448,sleep,30,1
2024-11-25 03:51:00,0.02751545170460436,sleep,30,1
2024-11-25 03:51:30,0.04120343430224592,sleep,30,1
2024-11-25 03:52:00,0.06005708150375756,sleep,30,1
