timestamp,skin_temp_celsius,context,sampling_interval_sec,quality_flag
2024-11-25 23:25:00,35.94841766280051,sleep,300,1
2024-11-25 23:30:00,35.83363195636933,sleep,300,1
2024-11-25 23:35:00,35.759369407941016,sleep,300,1
2024-11-25 23:40:00,35.741740455089236,sleep,300,1
2024-11-25 23:45:00,35.75715368982749,sleep,300,1
2024-11-25 23:50:00,35.82221605693646,sleep,300,1
2024-11-25 23:55:00,35.83544936972845,sleep,300,1
2024-11-26 00:00:00,35.87574969002983,sleep,300,1
2024-11-26 00:05:00,35.94203050788618,sleep,300,1
2024-11-26 00:10:00,35.941300835899916,sleep,300,1
2024-11-26 00:15:00,35.900214228488515,sleep,300,1
2024-11-26 00:23:00,36.0,sleep,300,1
2024-11-26 00:28:00,35.98258694183166,sleep,300,1
2024-11-26 00:33:00,35.894204532872436,sleep,300,1
2024-11-26 00:38:00,35.84061685213478,sleep,300,1
2024-11-26 00:43:00,35.77020670074653,sleep,300,1
2024-11-26 00:48:00,35.82862451766925,sleep,300,1
2024-11-26 00:53:00,35.825944471411745,sleep,300,1
2024-11-26 00:58:00,35.785659251382036,sleep,300,1
2024-11-26 01:03:00,35.774097268870285,sleep,300,1
2024-11-26 01:08:00,35.90721861382234,sleep,300,1
2024-11-26 01:13:00,35.87323456340163,sleep,300,1
2024-11-26 01:18:00,35.86118328238395,sleep,300,1
2024-11-26 01:26:00,36.0,sleep,300,1
2024-11-26 01:31:00,35.97618492714041,sleep,300,1
2024-11-26 01:36:00,35.940176848158075,sleep,300,1
2024-11-26 01:41:00,35.949340987648306,sleep,300,1
2024-11-26 01:46:00,35.98319516125777,sleep,300,1
2024-11-26 01:51:00,35.94523515146651,sleep,300,1
2024-11-26 01:56:00,35.91810610504771,sleep,300,1
2024-11-26 02:01:00,35.825855771376375,sleep,300,1
2024-11-26 02:06:00,35.81382856213527,sleep,300,1
2024-11-26 02:11:00,35.793943635063954,sleep,300,1
2024-11-26 02:16:00,35.7879771146269,sleep,300,1
2024-11-26 02:21:00,35.803269070327914,sleep,300,1
2024-11-26 02:26:00,35.89065422449262,sleep,300,1
2024-11-26 02:32:00,36.0,sleep,300,1
2024-11-26 02:37:00,36.062897971887956,sleep,300,1
2024-11-26 02:42:00,36.08253165979907,sleep,300,1
2024-11-26 02:47:00,36.02514763928002,sleep,300,1
2024-11-26 02:52:00,36.04527898064197,sleep,300,1
2024-11-26 02:57:00,35.98866445410944,sleep,300,1
2024-11-26 03:02:00,36.032477064109074,sleep,300,1
2024-11-26 03:07:00,35.96636463870542,sleep,300,1
2024-11-26 03:12:00,36.010238313075575,sleep,300,1
2024-11-26 03:17:00,35.972120948728794,sleep,300,1
2024-11-26 03:22:00,36.03053841843593,sleep,300,1
2024-11-26 03:27:00,35.91960331513993,sleep,300,1
2024-11-26 03:32:00,35.89662105025637,sleep,300,1
2024-11-26 03:37:00,35.97268770356516,sleep,300,1
2024-11-26 03:42:00,35.9852574921934,sleep,300,1
2024-11-26 03:47:00,35.97587304170906,sleep,300,1
2024-11-26 03:52:00,36.006260817911716,sleep,300,1
2024-11-26 03:58:00,36.0,sleep,300,1
2024-11-26 04:03:00,36.08493229313935,sleep,300,1
2024-11-26 04:08:00,35.996918493303355,sleep,300,1
2024-11-26 04:13:00,35.952125687671504,sleep,300,1
2024-11-26 04:18:00,35.949054199440575,sleep,300,1
2024-11-26 04:23:00,35.937191788314166,sleep,300,1
2024-11-26 04:28:00,36.0511148482604,sleep,300,1
2024-11-26 04:33:00,36.04817546334218,sleep,300,1
2024-11-26 04:38:00,35.94403377369578,sleep,300,1
2024-11-26 04:43:00,35.90878055424721,sleep,300,1
2024-11-26 04:48:00,35.848463018842814,sleep,300,1
2024-11-26 04:53:00,35.82298640971678,sleep,300,1
2024-11-26 04:58:00,35.81324846534981,sleep,300,1
2024-11-26 05:03:00,35.88143996599402,sleep,300,1
2024-11-26 05:08:00,35.99856530857633,sleep,300,1
2024-11-26 05:17:00,36.0,sleep,300,1
2024-11-26 05:22:00,36.015295543712824,sleep,300,1
2024-11-26 05:27:00,36.05907537307658,sleep,300,1
2024-11-26 05:32:00,36.033245296932634,sleep,300,1
2024-11-26 05:37:00,35.94152434390411,sleep,300,1
2024-11-26 05:42:00,36.00668657579523,sleep,300,1
2024-11-26 05:47:00,36.00991178247951,sleep,300,1
2024-11-26 05:52:00,35.931635141740415,sleep,300,1
2024-11-26 05:57:00,35.95541737629438,sleep,300,1
2024-11-26 06:02:00,35.95627621927953,sleep,300,1
2024-11-26 06:07:00,35.93823927025,sleep,300,1
2024-11-26 06:12:00,35.93039470897049,sleep,300,1
2024-11-26 06:17:00,35.87894078644484,sleep,300,1
2024-11-26 06:22:00,35.856761301145575,sleep,300,1
2024-11-26 06:27:00,35.81644533376419,sleep,300,1
2024-11-26 06:32:00,35.8954738294903,sleep,300,1
2024-11-26 06:37:00,35.861124939193246,sleep,300,1
2024-11-26 06:42:00,36.5,sleep_transition,60,1
2024-11-26 06:43:00,36.541259869156114,sleep_transition,60,1
2024-11-26 06:44:00,36.5929218843006,sleep_transition,60,1
2024-11-26 06:45:00,36.645535971343016,sleep_transition,60,1
2024-11-26 06:46:00,36.57832852828485,sleep_transition,60,1
2024-11-26 06:47:00,36.60005768714193,sleep_transition,60,1
2024-11-26 06:48:00,36.61191141300925,sleep_transition,60,1
2024-11-26 06:49:00,36.59311129194458,sleep_transition,60,1
2024-11-26 06:50:00,36.61540345704434,sleep_transition,60,1
2024-11-26 06:51:00,36.59803944700686,sleep_transition,60,1
2024-11-26 06:52:00,36.58381117154797,sleep_transition,60,1
2024-11-26 06:53:00,36.57625863035093,sleep_transition,60,1
2024-11-26 06:54:00,36.60573200070187,sleep_transition,60,1
2024-11-26 06:55:00,36.54986181220535,sleep_transition,60,1
2024-11-26 06:56:00,36.53840255376665,sleep_transition,60,1
2024-11-26 06:57:00,36.57355866924369,sleep_transition,60,1
2024-11-26 06:58:00,36.63098114517465,sleep_transition,60,1
2024-11-26 06:59:00,36.62245694122078,sleep_transition,60,1
2024-11-26 07:00:00,36.59287355272019,sleep_transition,60,1
2024-11-26 07:01:00,36.5951550198645,sleep_transition,60,1
2024-11-26 07:02:00,36.53708925845318,sleep_transition,60,1
2024-11-26 07:03:00,36.57648143789183,sleep_transition,60,1
2024-11-26 07:04:00,36.59496254435986,sleep_transition,60,1
2024-11-26 07:05:00,36.581861380803694,sleep_transition,60,1
2024-11-26 07:06:00,36.52901476094239,sleep_transition,60,1
2024-11-26 07:07:00,36.5,resting_awake,3600,1
2024-11-26 07:34:00,37.5,active_high,600,1
2024-11-26 07:44:00,37.71654287715852,active_high,600,1
2024-11-26 08:01:00,36.5,post_meal,1800,1
2024-11-26 08:36:00,36.5,post_meal,1800,1
2024-11-26 09:35:00,37.5,active_low,1800,1
2024-11-26 09:53:00,36.5,resting_awake,3600,1
2024-11-26 10:31:00,37.5,active_low,1800,1
2024-11-26 10:48:00,37.5,active_low,1800,1
2024-11-26 11:15:00,37.5,active_low,1800,1
2024-11-26 11:39:00,36.5,resting_awake,3600,1
2024-11-26 13:01:00,36.5,post_meal,1800,1
2024-11-26 13:59:00,36.5,post_meal,1800,1
2024-11-26 14:29:00,36.83925868941384,post_meal,1800,1
2024-11-26 15:19:00,36.5,resting_awake,3600,1
2024-11-26 16:31:00,36.5,resting_awake,3600,1
2024-11-26 17:41:00,37.5,active_high,600,1
2024-11-26 17:51:00,37.59358593467768,active_high,600,1
2024-11-26 18:01:00,38.01817111565606,active_high,600,1
2024-11-26 18:15:00,36.5,resting_awake,3600,1
2024-11-26 18:52:00,37.5,post_exercise,300,1
2024-11-26 18:57:00,37.47624276053978,post_exercise,300,1
2024-11-26 19:02:00,37.3262700905301,post_exercise,300,1
2024-11-26 19:07:00,37.30966429998958,post_exercise,300,1
2024-11-26 19:14:00,36.5,post_meal,1800,1
2024-11-26 19:44:00,36.38333546421201,post_meal,1800,1
2024-11-26 20:14:00,36.33750031227448,post_meal,1800,1
2024-11-26 21:00:00,36.5,resting_awake,3600,1
2024-11-26 21:58:00,36.5,resting_awake,3600,1
2024-11-26 22:41:00,36.5,resting_awake,3600,1
2024-11-26 23:28:00,36.0,sleep,300,1
2024-11-26 23:33:00,36.05046484317183,sleep,300,1
2024-11-26 23:38:00,36.04526646704265,sleep,300,1
2024-11-26 23:43:00,36.05271162750148,sleep,300,1
2024-11-26 23:48:00,36.06934160042768,sleep,300,1
2024-11-26 23:53:00,36.08646893110996,sleep,300,1
2024-11-26 23:58:00,36.136799102128045,sleep,300,1
2024-11-27 00:03:00,36.177002447495994,sleep,300,1
2024-11-27 00:08:00,36.2006278448676,sleep,300,1
2024-11-27 00:13:00,36.22339507627204,sleep,300,1
2024-11-27 00:18:00,36.20089535111188,sleep,300,1
2024-11-27 00:25:00,36.0,sleep,300,1
2024-11-27 00:30:00,35.96135555917787,sleep,300,1
2024-11-27 00:35:00,35.999909050829345,sleep,300,1
2024-11-27 00:40:00,35.99023552664984,sleep,300,1
2024-11-27 00:45:00,35.9700349289459,sleep,300,1
2024-11-27 00:50:00,36.00295519619859,sleep,300,1
2024-11-27 00:59:00,36.0,sleep,300,1
2024-11-27 01:04:00,36.00070809011954,sleep,300,1
2024-11-27 01:09:00,35.92839762845127,sleep,300,1
2024-11-27 01:14:00,35.8444380610257,sleep,300,1
2024-11-27 01:19:00,35.85312691792159,sleep,300,1
2024-11-27 01:24:00,35.823980639992755,sleep,300,1
2024-11-27 01:29:00,35.90135869582805,sleep,300,1
2024-11-27 01:36:00,36.0,sleep,300,1
2024-11-27 01:41:00,36.02460324775199,sleep,300,1
2024-11-27 01:46:00,36.1326361016964,sleep,300,1
2024-11-27 01:51:00,36.11547655142984,sleep,300,1
2024-11-27 01:56:00,36.11865146608668,sleep,300,1
2024-11-27 02:01:00,36.06026986270943,sleep,300,1
2024-11-27 02:06:00,36.097708643265754,sleep,300,1
2024-11-27 02:11:00,36.035643521243735,sleep,300,1
2024-11-27 02:16:00,35.985149174469456,sleep,300,1
2024-11-27 02:21:00,35.883612201591006,sleep,300,1
2024-11-27 02:26:00,35.924195529318474,sleep,300,1
2024-11-27 02:31:00,35.899683647730335,sleep,300,1
2024-11-27 02:36:00,35.9112509218033,sleep,300,1
2024-11-27 02:41:00,35.9322331874995,sleep,300,1
2024-11-27 02:46:00,36.01525176939071,sleep,300,1
2024-11-27 02:51:00,35.967988755604644,sleep,300,1
2024-11-27 02:56:00,36.03099701945364,sleep,300,1
2024-11-27 03:01:00,36.0,sleep,300,1
2024-11-27 03:06:00,36.07193268158409,sleep,300,1
2024-11-27 03:11:00,36.029424535821974,sleep,300,1
2024-11-27 03:16:00,36.13457532466008,sleep,300,1
2024-11-27 03:21:00,36.17573027491996,sleep,300,1
2024-11-27 03:26:00,36.297019518539585,sleep,300,1
2024-11-27 03:31:00,36.254968557185244,sleep,300,1
2024-11-27 03:36:00,36.23810276573567,sleep,300,1
2024-11-27 03:41:00,36.289732412816065,sleep,300,1
2024-11-27 03:46:00,36.33396573637393,sleep,300,1
2024-11-27 03:51:00,36.33544512351972,sleep,300,1
2024-11-27 03:56:00,36.269405923261026,sleep,300,1
2024-11-27 04:01:00,36.298436536969426,sleep,300,1
2024-11-27 04:08:00,36.0,sleep,300,1
2024-11-27 04:13:00,35.97832706222244,sleep,300,1
2024-11-27 04:18:00,35.97756806096639,sleep,300,1
2024-11-27 04:23:00,35.933070448534394,sleep,300,1
2024-11-27 04:28:00,35.90229264603993,sleep,300,1
2024-11-27 04:33:00,35.94611755421051,sleep,300,1
2024-11-27 04:38:00,35.895306238983835,sleep,300,1
2024-11-27 04:43:00,35.903769832254106,sleep,300,1
2024-11-27 04:48:00,35.951158629695726,sleep,300,1
2024-11-27 04:53:00,31.007947855699747,sleep,300,0
2024-11-27 04:58:00,35.92276916197937,sleep,300,1
2024-11-27 05:03:00,35.90469546826681,sleep,300,1
2024-11-27 05:08:00,35.74735773500195,sleep,300,1
2024-11-27 05:13:00,35.79982659545544,sleep,300,1
2024-11-27 05:20:00,36.0,sleep,300,1
2024-11-27 05:25:00,36.04566777851301,sleep,300,1
2024-11-27 05:30:00,36.06278754703297,sleep,300,1
2024-11-27 05:35:00,36.08204147636115,sleep,300,1
2024-11-27 05:40:00,36.05667060921297,sleep,300,1
2024-11-27 05:45:00,35.97898944195332,sleep,300,1
2024-11-27 05:50:00,35.94949511610766,sleep,300,1
2024-11-27 05:55:00,36.013561633154964,sleep,300,1
2024-11-27 06:00:00,36.023347622512205,sleep,300,1
2024-11-27 06:05:00,36.04092985631518,sleep,300,1
2024-11-27 06:10:00,36.02315722689581,sleep,300,1
2024-11-27 06:15:00,36.01917692461354,sleep,300,1
2024-11-27 06:20:00,35.94370448995962,sleep,300,1
2024-11-27 06:25:00,35.948681864549194,sleep,300,1
2024-11-27 06:30:00,35.926719205583595,sleep,300,1
2024-11-27 06:39:00,36.5,sleep_transition,60,1
2024-11-27 06:40:00,36.455816462373186,sleep_transition,60,1
2024-11-27 06:41:00,36.41890360290723,sleep_transition,60,1
2024-11-27 06:42:00,36.462357852236465,sleep_transition,60,1
2024-11-27 06:43:00,36.45958627951518,sleep_transition,60,1
2024-11-27 06:44:00,36.42924475420546,sleep_transition,60,1
2024-11-27 06:45:00,36.45093634094579,sleep_transition,60,1
2024-11-27 06:46:00,36.49380434873971,sleep_transition,60,1
2024-11-27 06:47:00,36.52960973723186,sleep_transition,60,1
2024-11-27 06:48:00,36.53688632374639,sleep_transition,60,1
2024-11-27 06:49:00,36.58311020497017,sleep_transition,60,1
2024-11-27 06:50:00,36.6087168733677,sleep_transition,60,1
2024-11-27 06:51:00,36.54211621559016,sleep_transition,60,1
2024-11-27 06:52:00,36.53985216723083,sleep_transition,60,1
2024-11-27 06:53:00,36.61226922987556,sleep_transition,60,1
2024-11-27 06:54:00,36.62935903761655,sleep_transition,60,1
2024-11-27 06:55:00,36.63284062195417,sleep_transition,60,1
2024-11-27 06:56:00,36.687882972984,sleep_transition,60,1
2024-11-27 06:57:00,36.65051072074698,sleep_transition,60,1
2024-11-27 06:58:00,36.660179369813875,sleep_transition,60,1
2024-11-27 06:59:00,36.5,sleep_transition,60,1
2024-11-27 07:00:00,36.56100750886634,sleep_transition,60,1
2024-11-27 07:01:00,36.546229147517714,sleep_transition,60,1
2024-11-27 07:02:00,36.545088893011595,sleep_transition,60,1
2024-11-27 07:03:00,36.56113021080238,sleep_transition,60,1
2024-11-27 07:04:00,36.56079209549677,sleep_transition,60,1
2024-11-27 07:05:00,36.586793587757484,sleep_transition,60,1
2024-11-27 07:06:00,36.60164810082531,sleep_transition,60,1
2024-11-27 07:07:00,36.53622472000463,sleep_transition,60,1
2024-11-27 07:08:00,36.56089009308337,sleep_transition,60,1
2024-11-27 07:09:00,36.571427126638504,sleep_transition,60,1
2024-11-27 07:10:00,36.61700581893466,sleep_transition,60,1
2024-11-27 07:11:00,36.59059726018069,sleep_transition,60,1
2024-11-27 07:12:00,36.59727015078453,sleep_transition,60,1
2024-11-27 07:13:00,36.59152591185897,sleep_transition,60,1
2024-11-27 07:14:00,36.56771999192096,sleep_transition,60,1
2024-11-27 07:15:00,36.53264854512482,sleep_transition,60,1
2024-11-27 07:16:00,36.49657573915521,sleep_transition,60,1
2024-11-27 07:17:00,36.549595298247354,sleep_transition,60,1
2024-11-27 07:18:00,36.56233720059863,sleep_transition,60,1
2024-11-27 07:19:00,36.620373322314684,sleep_transition,60,1
2024-11-27 07:20:00,36.60535192809458,sleep_transition,60,1
2024-11-27 07:21:00,36.65191212990235,sleep_transition,60,1
2024-11-27 07:22:00,36.601683135574085,sleep_transition,60,1
2024-11-27 07:23:00,36.599683676778554,sleep_transition,60,1
2024-11-27 07:24:00,36.5854712957117,sleep_transition,60,1
2024-11-27 07:25:00,37.5,active_high,600,1
2024-11-27 07:35:00,37.449665207958695,active_high,600,1
2024-11-27 07:53:00,36.5,resting_awake,3600,1
2024-11-27 08:33:00,36.5,post_meal,1800,1
2024-11-27 09:17:00,36.5,resting_awake,3600,1
2024-11-27 09:51:00,36.5,resting_awake,3600,1
2024-11-27 11:09:00,36.5,resting_awake,3600,1
2024-11-27 12:00:00,36.5,post_meal,1800,1
2024-11-27 12:47:00,36.5,post_meal,1800,1
2024-11-27 13:17:00,36.46916759574964,post_meal,1800,1
2024-11-27 13:49:00,36.5,post_meal,1800,1
2024-11-27 14:19:00,36.79010870667755,post_meal,1800,1
2024-11-27 14:55:00,36.5,resting_awake,3600,1
2024-11-27 16:20:00,37.5,active_low,1800,1
2024-11-27 16:50:00,36.5,resting_awake,3600,1
2024-11-27 17:42:00,37.5,active_low,1800,1
2024-11-27 18:16:00,36.5,resting_awake,3600,1
2024-11-27 18:44:00,36.5,resting_awake,3600,1
2024-11-27 19:19:00,36.5,post_meal,1800,1
2024-11-27 19:49:00,36.656058842859885,post_meal,1800,1
2024-11-27 20:19:00,36.77079306575787,post_meal,1800,1
2024-11-27 21:03:00,36.5,resting_awake,3600,1
2024-11-27 21:58:00,36.5,resting_awake,3600,1
2024-11-27 22:44:00,36.5,resting_awake,3600,1
2024-11-27 23:33:00,36.0,sleep,300,1
2024-11-27 23:38:00,35.973476741063244,sleep,300,1
2024-11-27 23:43:00,35.96231121414845,sleep,300,1
2024-11-27 23:48:00,35.981929003265485,sleep,300,1
2024-11-27 23:53:00,35.99786619337569,sleep,300,1
2024-11-27 23:58:00,35.96531825057969,sleep,300,1
2024-11-28 00:03:00,35.946611464797094,sleep,300,1
2024-11-28 00:08:00,36.0108268005806,sleep,300,1
2024-11-28 00:13:00,35.93678353097046,sleep,300,1
2024-11-28 00:18:00,35.97189639825599,sleep,300,1
2024-11-28 00:23:00,36.037135667664224,sleep,300,1
2024-11-28 00:28:00,36.07023304974501,sleep,300,1
2024-11-28 00:33:00,36.127010615822115,sleep,300,1
2024-11-28 00:40:00,36.0,sleep,300,1
2024-11-28 00:45:00,36.036104203432714,sleep,300,1
2024-11-28 00:50:00,36.134393587939826,sleep,300,1
2024-11-28 00:55:00,36.169309670268945,sleep,300,1
2024-11-28 01:00:00,36.13316229181043,sleep,300,1
2024-11-28 01:05:00,36.13170129871906,sleep,300,1
