timestamp,motion_g,context,sampling_interval_sec,quality_flag
2024-11-25 00:19:00,0.046956848410349465,sleep,30,1
2024-11-25 00:19:30,0.08127114076182962,sleep,30,1
2024-11-25 00:20:00,0.03311423429578764,sleep,30,1
2024-11-25 00:20:30,0.0451131871032075,sleep,30,1
2024-11-25 00:21:00,0.01967903492072161,sleep,30,1
2024-11-25 00:21:30,0.02171029084881139,sleep,30,1
2024-11-25 00:22:00,0.06671047489575896,sleep,30,1
2024-11-25 00:22:30,0.03752444875794467,sleep,30,1
2024-11-25 00:23:00,0.03215220461548753,sleep,30,1
2024-11-25 00:23:30,0.04457469443060577,sleep,30,1
2024-11-25 00:24:00,0.05439816052039696,sleep,30,1
2024-11-25 00:24:30,0.03953968457775842,sleep,30,1
2024-11-25 00:25:00,0.05639070727608583,sleep,30,1
2024-11-25 00:25:30,0.03524373281853247,sleep,30,1
2024-11-25 00:26:00,0.040692311102415904,sleep,30,1
2024-11-25 00:26:30,0.04110911044455268,sleep,30,1
2024-11-25 00:27:00,0.07814455686839236,sleep,30,1
2024-11-25 00:27:30,0.0733993869473537,sleep,30,1
2024-11-25 00:28:00,0.0594345189603718,sleep,30,1
2024-11-25 00:28:30,0.03633941869976864,sleep,30,1
2024-11-25 00:29:00,0.07316080736123333,sleep,30,1
2024-11-25 00:29:30,0.033851517214654875,sleep,30,1
2024-11-25 00:30:00,0.049890744879391234,sleep,30,1
2024-11-25 00:30:30,0.02344491262400403,sleep,30,1
2024-11-25 00:31:00,0.040413511053888185,sleep,30,1
2024-11-25 00:31:30,0.05523728293157417,sleep,30,1
2024-11-25 00:32:00,0.03375679980691637,sleep,30,1
2024-11-25 00:32:30,0.05608132883414513,sleep,30,1
2024-11-25 00:33:00,0.08573576288368837,sleep,30,1
2024-11-25 00:33:30,0.07334001412084942,sleep,30,1
2024-11-25 00:34:00,0.07014164239923829,sleep,30,1
2024-11-25 00:34:30,0.025244703320672593,sleep,30,1
2024-11-25 00:35:00,0.09077329390610768,sleep,30,1
2024-11-25 00:35:30,0.0,sleep,30,0
2024-11-25 00:36:00,0.05949516944555373,sleep,30,1
2024-11-25 00:36:30,0.03255855516562915,sleep,30,1
2024-11-25 00:37:00,0.021874430922869236,sleep,30,1
2024-11-25 00:37:30,0.06476552324074904,sleep,30,1
2024-11-25 00:38:00,0.02804989348431185,sleep,30,1
2024-11-25 00:38:30,0.06858299183906136,sleep,30,1
2024-11-25 00:39:00,0.04930045074446285,sleep,30,1
2024-11-25 00:39:30,0.08382078138770133,sleep,30,1
2024-11-25 00:40:00,0.07743815479441743,sleep,30,1
2024-11-25 00:40:30,0.014053256101455393,sleep,30,1
2024-11-25 00:41:00,0.030395225864019593,sleep,30,1
2024-11-25 00:41:30,0.02514644465256479,sleep,30,1
2024-11-25 00:42:00,0.059734821954603376,sleep,30,1
2024-11-25 00:42:30,0.05062737599557983,sleep,30,1
2024-11-25 00:43:00,0.04507570556438664,sleep,30,1
2024-11-25 00:43:30,0.046062227473097746,sleep,30,1
2024-11-25 00:44:00,0.031978586988245274,sleep,30,1
2024-11-25 00:44:30,0.05043498737560875,sleep,30,1
2024-11-25 00:45:00,0.043295559220001015,sleep,30,1
2024-11-25 00:45:30,0.07269924441567988,sleep,30,1
2024-11-25 00:46:00,0.038350005058852665,sleep,30,1
2024-11-25 00:46:30,0.02654403683927631,sleep,30,1
2024-11-25 00:47:00,0.08420899948789036,sleep,30,1
2024-11-25 00:47:30,0.03589417392158276,sleep,30,1
2024-11-25 00:48:00,0.08491248394657178,sleep,30,1
2024-11-25 00:48:30,0.05248767628108132,sleep,30,1
2024-11-25 00:49:00,0.08011457860819782,sleep,30,1
2024-11-25 00:49:30,0.057281367778214395,sleep,30,1
2024-11-25 00:50:00,0.00833799106715856,sleep,30,1
2024-11-25 00:50:30,0.014500100554045027,sleep,30,1
2024-11-25 00:51:00,0.040817332035479395,sleep,30,1
2024-11-25 00:51:30,0.0399899355983568,sleep,30,1
2024-11-25 00:52:00,0.04415511137454409,sleep,30,1
2024-11-25 00:52:30,0.02422310893791164,sleep,30,1
2024-11-25 00:53:00,0.02207649014807216,sleep,30,1
2024-11-25 00:53:30,0.009791844931354397,sleep,30,1
2024-11-25 00:54:00,0.06012378905364961,sleep,30,1
2024-11-25 00:54:30,0.04503275298594975,sleep,30,1
2024-11-25 00:55:00,0.05848186090360335,sleep,30,1
2024-11-25 00:55:30,0.024153653783807724,sleep,30,1
2024-11-25 00:56:00,0.0883365096923952,sleep,30,1
2024-11-25 00:56:30,0.0318813129003101,sleep,30,1
2024-11-25 00:57:00,0.05115912397723239,sleep,30,1
2024-11-25 00:57:30,0.04947583907885385,sleep,30,1
2024-11-25 00:58:00,0.031931158887968714,sleep,30,1
2024-11-25 00:58:30,0.07506076813600988,sleep,30,1
2024-11-25 00:59:00,0.0721208629459444,sleep,30,1
2024-11-25 00:59:30,0.030139397723774525,sleep,30,1
2024-11-25 01:00:00,0.0787251217139329,sleep,30,1
2024-11-25 01:00:30,0.04803634824021141,sleep,30,1
2024-11-25 01:01:00,0.04698418192198432,sleep,30,1
2024-11-25 01:01:30,0.03437023100815817,sleep,30,1
2024-11-25 01:02:00,0.0560550307099898,sleep,30,1
2024-11-25 01:02:30,0.046120277229757055,sleep,30,1
2024-11-25 01:03:00,0.035595011168432035,sleep,30,1
2024-11-25 01:03:30,0.015998644854012756,sleep,30,1
2024-11-25 01:04:00,0.041232817242632905,sleep,30,1
2024-11-25 01:04:30,0.04618583736463186,sleep,30,1
2024-11-25 01:05:00,0.09525874841916868,sleep,30,1
2024-11-25 01:05:30,0.07434039019196834,sleep,30,1
2024-11-25 01:06:00,0.04353134317083496,sleep,30,1
2024-11-25 01:06:30,0.04941901902798727,sleep,30,1
2024-11-25 01:07:00,0.029787443470968993,sleep,30,1
2024-11-25 01:07:30,0.05770882890741132,sleep,30,1
2024-11-25 01:08:00,0.03913326333998194,sleep,30,1
2024-11-25 01:08:30,0.04813075352273954,sleep,30,1
2024-11-25 01:09:00,0.008673710315541757,sleep,30,0
2024-11-25 01:09:30,0.031941004096374764,sleep,30,1
2024-11-25 01:10:00,0.04037966539494917,sleep,30,1
2024-11-25 01:10:30,0.06026734945832194,sleep,30,1
2024-11-25 01:11:00,0.07793416440439208,sleep,30,1
2024-11-25 01:11:30,0.006296058756565741,sleep,30,1
2024-11-25 01:12:00,0.0938058415564289,sleep,30,1
2024-11-25 01:12:30,0.023614821218779582,sleep,30,1
2024-11-25 01:13:00,0.032193558321836534,sleep,30,1
2024-11-25 01:13:30,0.08027734214768462,sleep,30,1
2024-11-25 01:14:00,0.020517629208176305,sleep,30,1
2024-11-25 01:14:30,0.0328029845008944,sleep,30,1
2024-11-25 01:15:00,0.023807175018853943,sleep,30,1
2024-11-25 01:15:30,0.02875839091815443,sleep,30,1
2024-11-25 01:16:00,0.06527637494067978,sleep,30,1
2024-11-25 01:16:30,0.04430597817814339,sleep,30,1
2024-11-25 01:17:00,0.034290120697430926,sleep,30,1
2024-11-25 01:17:30,0.056382562961045206,sleep,30,1
2024-11-25 01:18:00,0.07230881359774927,sleep,30,1
2024-11-25 01:18:30,0.05747448962081057,sleep,30,1
2024-11-25 01:19:00,0.04853739704093177,sleep,30,1
2024-11-25 01:19:30,0.10256773902640388,sleep,30,1
2024-11-25 01:20:00,0.06815038321470773,sleep,30,1
2024-11-25 01:20:30,0.08120388360742518,sleep,30,1
2024-11-25 01:21:00,0.036631069091891205,sleep,30,1
2024-11-25 01:21:30,0.06472547631350833,sleep,30,1
2024-11-25 01:22:00,0.06992592233583875,sleep,30,1
2024-11-25 01:22:30,0.049784807225523295,sleep,30,1
2024-11-25 01:23:00,0.07151900684107836,sleep,30,1
2024-11-25 01:23:30,0.07389850837487236,sleep,30,1
2024-11-25 01:24:00,0.05853975757725652,sleep,30,1
2024-11-25 01:24:30,0.05214471926123673,sleep,30,1
2024-11-25 01:25:00,0.024231163366441585,sleep,30,1
2024-11-25 01:25:30,0.03621303483066381,sleep,30,1
2024-11-25 01:26:00,0.029741799194726453,sleep,30,1
2024-11-25 01:26:30,0.012783157913479143,sleep,30,1
2024-11-25 01:27:00,0.03280574665118267,sleep,30,1
2024-11-25 01:27:30,0.05301045579718167,sleep,30,1
2024-11-25 01:28:00,0.08436732540427613,sleep,30,1
2024-11-25 01:28:30,0.05008356446660115,sleep,30,1
2024-11-25 01:29:00,0.04133429278235863,sleep,30,1
2024-11-25 01:29:30,0.054385604129896896,sleep,30,1
2024-11-25 01:30:00,0.06314127526411537,sleep,30,1
2024-11-25 01:30:30,0.06605171827719131,sleep,30,1
2024-11-25 01:31:00,0.07231362320548618,sleep,30,1
2024-11-25 01:31:30,0.04724111222225598,sleep,30,1
2024-11-25 01:32:00,0.05491209542802186,sleep,30,1
2024-11-25 01:32:30,0.05441764806223321,sleep,30,1
2024-11-25 01:33:00,0.042346190220336845,sleep,30,1
2024-11-25 01:33:30,0.05067667440547619,sleep,30,1
2024-11-25 01:34:00,0.02993956822600274,sleep,30,1
2024-11-25 01:34:30,0.08076781313219542,sleep,30,1
2024-11-25 01:35:00,0.04526163204994166,sleep,30,1
2024-11-25 01:35:30,0.031032556618745325,sleep,30,1
2024-11-25 01:36:00,0.012830511569652266,sleep,30,1
2024-11-25 01:36:30,0.05339221619897627,sleep,30,1
2024-11-25 01:37:00,0.04525790857390482,sleep,30,1
2024-11-25 01:37:30,0.0691022106660248,sleep,30,1
2024-11-25 01:38:00,0.08727399465614225,sleep,30,1
2024-11-25 01:38:30,0.01212450065916,sleep,30,1
2024-11-25 01:39:00,0.07517765168613753,sleep,30,1
2024-11-25 01:39:30,0.02540619223046843,sleep,30,1
2024-11-25 01:40:00,0.054347354530588574,sleep,30,1
2024-11-25 01:40:30,0.07125628055719835,sleep,30,1
2024-11-25 01:41:00,0.029120446645789496,sleep,30,1
2024-11-25 01:41:30,0.05252467684936714,sleep,30,1
2024-11-25 01:42:00,0.059021996769594576,sleep,30,1
2024-11-25 01:42:30,0.036701404759868723,sleep,30,1
2024-11-25 01:43:00,0.06274957585703979,sleep,30,1
2024-11-25 01:43:30,0.07391440192925519,sleep,30,1
2024-11-25 01:44:00,0.04622990824778188,sleep,30,1
2024-11-25 01:44:30,0.05605211487532354,sleep,30,1
2024-11-25 01:45:00,0.057218411426362976,sleep,30,1
2024-11-25 01:45:30,0.04561765379999892,sleep,30,1
2024-11-25 01:46:00,0.02887942199796167,sleep,30,1
2024-11-25 01:46:30,0.033844537871791716,sleep,30,1
2024-11-25 01:47:00,0.06970093380829162,sleep,30,1
2024-11-25 01:47:30,0.03703870826656948,sleep,30,1
2024-11-25 01:48:00,0.04715562781750956,sleep,30,1
2024-11-25 01:48:30,0.0716328463414352,sleep,30,1
2024-11-25 01:49:00,0.041910070718732956,sleep,30,1
2024-11-25 01:49:30,0.03789993460458074,sleep,30,1
2024-11-25 01:50:00,0.03715599984653489,sleep,30,1
2024-11-25 01:50:30,0.024525151173132417,sleep,30,1
2024-11-25 01:51:00,0.06076832232083415,sleep,30,1
2024-11-25 01:51:30,0.023264066586758572,sleep,30,1
2024-11-25 01:52:00,0.054563932181829464,sleep,30,1
2024-11-25 01:52:30,0.06366877426811067,sleep,30,1
2024-11-25 01:53:00,0.05141470901875246,sleep,30,1
2024-11-25 01:53:30,0.044985210117859525,sleep,30,1
2024-11-25 01:54:00,0.028300768695995696,sleep,30,1
2024-11-25 01:54:30,0.06940825785729601,sleep,30,1
2024-11-25 01:55:00,0.07425408865824072,sleep,30,1
2024-11-25 01:55:30,0.06015750618552872,sleep,30,1
2024-11-25 01:56:00,0.06300057319228913,sleep,30,1
2024-11-25 01:56:30,0.04437807299296735,sleep,30,1
2024-11-25 01:57:00,0.05807118445115847,sleep,30,1
2024-11-25 01:57:30,0.04223157410853381,sleep,30,1
2024-11-25 01:58:00,0.035293320838668894,sleep,30,1
2024-11-25 01:58:30,0.033716231062382696,sleep,30,1
2024-11-25 01:59:00,0.057383471950250925,sleep,30,1
2024-11-25 01:59:30,0.007604223263216303,sleep,30,1
2024-11-25 02:00:00,0.03036087535964741,sleep,30,1
2024-11-25 02:00:30,0.0680392217164664,sleep,30,1
2024-11-25 02:01:00,0.06958585750013047,sleep,30,1
2024-11-25 02:01:30,0.05218255405054629,sleep,30,1
2024-11-25 02:02:00,0.011525481887199755,sleep,30,1
2024-11-25 02:02:30,0.02442053030239438,sleep,30,1
2024-11-25 02:03:00,0.03775210401146284,sleep,30,1
2024-11-25 02:03:30,0.05413868620599898,sleep,30,1
2024-11-25 02:04:00,0.012178733618228285,sleep,30,1
2024-11-25 02:04:30,0.0635581526068677,sleep,30,1
2024-11-25 02:05:00,0.05469525429744749,sleep,30,1
2024-11-25 02:05:30,0.026955081916141283,sleep,30,1
2024-11-25 02:06:00,0.01809974019634336,sleep,30,1
2024-11-25 02:06:30,0.07254522011224258,sleep,30,1
2024-11-25 02:07:00,0.057154573030327664,sleep,30,1
2024-11-25 02:07:30,0.035912961180079,sleep,30,1
2024-11-25 02:08:00,0.046258297309452384,sleep,30,1
2024-11-25 02:08:30,0.05786263619690457,sleep,30,1
2024-11-25 02:09:00,0.044141492839000616,sleep,30,1
2024-11-25 02:09:30,0.05400664827549205,sleep,30,1
2024-11-25 02:10:00,0.06311473596230828,sleep,30,1
2024-11-25 02:10:30,0.028845040137215505,sleep,30,1
2024-11-25 02:11:00,0.05148010967525427,sleep,30,1
2024-11-25 02:11:30,0.07442687149508079,sleep,30,1
2024-11-25 02:12:00,0.05602779092404791,sleep,30,1
2024-11-25 02:12:30,0.034615133427110714,sleep,30,1
2024-11-25 02:13:00,0.06240159796370823,sleep,30,1
2024-11-25 02:13:30,0.024716100571031897,sleep,30,1
2024-11-25 02:14:00,0.0666616472889773,sleep,30,1
2024-11-25 02:14:30,0.030140382094691325,sleep,30,1
2024-11-25 02:15:00,0.06285521973683399,sleep,30,1
2024-11-25 02:15:30,0.07231288086512855,sleep,30,1
2024-11-25 02:16:00,0.052197225309400935,sleep,30,1
2024-11-25 02:16:30,0.02924534706422187,sleep,30,1
2024-11-25 02:17:00,0.05103255414598041,sleep,30,1
2024-11-25 02:17:30,0.05325037410761591,sleep,30,1
2024-11-25 02:18:00,0.05508233197194007,sleep,30,1
2024-11-25 02:18:30,0.07171893146972566,sleep,30,1
2024-11-25 02:19:00,0.06338997741313203,sleep,30,1
2024-11-25 02:19:30,0.018022510708897446,sleep,30,1
2024-11-25 02:20:00,0.046585930691504795,sleep,30,1
2024-11-25 02:20:30,0.07513197478152199,sleep,30,1
2024-11-25 02:21:00,0.09784277224043994,sleep,30,1
2024-11-25 02:21:30,0.07395366548226164,sleep,30,1
2024-11-25 02:22:00,0.051549381419402615,sleep,30,1
2024-11-25 02:22:30,0.05065830719986693,sleep,30,1
2024-11-25 02:23:00,0.06307660593777281,sleep,30,1
2024-11-25 02:23:30,0.033281789187451095,sleep,30,1
2024-11-25 02:24:00,0.07325824844322675,sleep,30,1
2024-11-25 02:24:30,0.061074946290643015,sleep,30,1
2024-11-25 02:25:00,0.0019271773456688915,sleep,30,1
2024-11-25 02:25:30,0.03560684783253377,sleep,30,1
2024-11-25 02:26:00,0.0581119479731644,sleep,30,1
2024-11-25 02:26:30,0.07071833434554138,sleep,30,1
2024-11-25 02:27:00,0.055258872361163835,sleep,30,1
2024-11-25 02:27:30,0.06611719894044515,sleep,30,1
2024-11-25 02:28:00,0.06414996614467401,sleep,30,1
2024-11-25 02:28:30,0.05336176255295306,sleep,30,1
2024-11-25 02:29:00,0.066955775335959,sleep,30,1
2024-11-25 02:29:30,0.048178173479258506,sleep,30,1
2024-11-25 02:30:00,0.03283863211281416,sleep,30,1
2024-11-25 02:30:30,0.024151612831426007,sleep,30,1
2024-11-25 02:31:00,0.056705749424253785,sleep,30,1
2024-11-25 02:31:30,0.05149723756775868,sleep,30,1
2024-11-25 02:32:00,0.04507061083865285,sleep,30,1
2024-11-25 02:32:30,0.06992074508128766,sleep,30,1
2024-11-25 02:33:00,0.06469284836135067,sleep,30,1
2024-11-25 02:33:30,0.04491037884200892,sleep,30,1
2024-11-25 02:34:00,0.0653398887940244,sleep,30,1
2024-11-25 02:34:30,0.02799511173553962,sleep,30,1
2024-11-25 02:35:00,0.06340202689485666,sleep,30,1
2024-11-25 02:35:30,0.06313140074716984,sleep,30,1
2024-11-25 02:36:00,0.07816068811101243,sleep,30,1
2024-11-25 02:36:30,0.0709191642475317,sleep,30,1
2024-11-25 02:37:00,0.035086011957049856,sleep,30,1
2024-11-25 02:37:30,0.041694308254927086,sleep,30,1
2024-11-25 02:38:00,0.03487609662962277,sleep,30,1
2024-11-25 02:38:30,0.06857549243907998,sleep,30,1
2024-11-25 02:39:00,0.01071670598137521,sleep,30,1
2024-11-25 02:39:30,0.06837122878132064,sleep,30,1
2024-11-25 02:40:00,0.051471835554028636,sleep,30,1
2024-11-25 02:40:30,0.054642446009884944,sleep,30,1
2024-11-25 02:41:00,0.060233048078013066,sleep,30,1
2024-11-25 02:41:30,0.04952754202588777,sleep,30,1
2024-11-25 02:42:00,0.06074551061333647,sleep,30,1
2024-11-25 02:42:30,0.06952948822086083,sleep,30,1
2024-11-25 02:43:00,0.014954872209643214,sleep,30,1
2024-11-25 02:43:30,0.0890360896550074,sleep,30,1
2024-11-25 02:44:00,0.058623758795300476,sleep,30,1
2024-11-25 02:44:30,0.06832030839754119,sleep,30,1
2024-11-25 02:45:00,0.08426552056521833,sleep,30,1
2024-11-25 02:45:30,0.022919226028703114,sleep,30,1
2024-11-25 02:46:00,0.04062905276235354,sleep,30,1
2024-11-25 02:46:30,0.01661314056737924,sleep,30,1
2024-11-25 02:47:00,0.006245036322207569,sleep,30,1
2024-11-25 02:47:30,0.08431704876652485,sleep,30,1
2024-11-25 02:48:00,0.03887272098055628,sleep,30,1
2024-11-25 02:48:30,0.0686462963560118,sleep,30,1
2024-11-25 02:49:00,0.036458858221849536,sleep,30,1
2024-11-25 02:49:30,0.0534303807026704,sleep,30,1
2024-11-25 02:50:00,0.051383332004870996,sleep,30,1
2024-11-25 02:50:30,0.024135444250162244,sleep,30,1
2024-11-25 02:51:00,0.099155545510988,sleep,30,1
2024-11-25 02:51:30,0.03419818475814722,sleep,30,1
2024-11-25 02:52:00,0.05120362782663256,sleep,30,1
2024-11-25 02:52:30,0.047039043191980795,sleep,30,1
2024-11-25 02:53:00,0.061722046498958016,sleep,30,1
2024-11-25 02:53:30,0.05616284211243961,sleep,30,1
2024-11-25 02:54:00,0.07054713677806063,sleep,30,1
2024-11-25 02:54:30,0.06621057226315143,sleep,30,1
2024-11-25 02:55:00,0.04548804234355237,sleep,30,1
2024-11-25 02:55:30,0.09055061025698168,sleep,30,1
2024-11-25 02:56:00,0.02892674879597349,sleep,30,1
2024-11-25 02:56:30,0.03654613141327251,sleep,30,1
2024-11-25 02:57:00,0.00623367031162575,sleep,30,1
2024-11-25 02:57:30,0.04002716148220688,sleep,30,1
2024-11-25 02:58:00,0.01936206931636987,sleep,30,1
2024-11-25 02:58:30,0.03113725135161546,sleep,30,1
2024-11-25 02:59:00,0.061519017778962515,sleep,30,1
2024-11-25 02:59:30,0.05690196244149898,sleep,30,1
2024-11-25 03:00:00,0.058922142547362055,sleep,30,1
2024-11-25 03:00:30,0.04972593833695673,sleep,30,1
2024-11-25 03:01:00,0.05049402062610483,sleep,30,1
2024-11-25 03:01:30,0.05279841275783329,sleep,30,1
2024-11-25 03:02:00,0.01912123451827209,sleep,30,1
2024-11-25 03:02:30,0.04936520720838477,sleep,30,1
2024-11-25 03:03:00,0.07269436130316029,sleep,30,1
2024-11-25 03:03:30,0.03568099029846371,sleep,30,1
2024-11-25 03:04:00,0.029281787878645705,sleep,30,1
2024-11-25 03:04:30,0.03043056917804869,sleep,30,1
2024-11-25 03:05:00,0.034890785476104864,sleep,30,1
2024-11-25 03:05:30,0.006555731374582485,sleep,30,1
2024-11-25 03:06:00,0.04836053419325636,sleep,30,1
2024-11-25 03:06:30,0.03814984465869824,sleep,30,1
2024-11-25 03:07:00,0.03575081898155898,sleep,30,1
2024-11-25 03:07:30,0.05552680972295793,sleep,30,1
2024-11-25 03:08:00,0.05655206508250253,sleep,30,1
2024-11-25 03:08:30,0.050519455049953324,sleep,30,1
2024-11-25 03:09:00,0.03834421265465335,sleep,30,1
2024-11-25 03:09:30,0.020204251453420818,sleep,30,1
2024-11-25 03:10:00,0.016710836901717707,sleep,30,1
2024-11-25 03:10:30,0.04458522798955959,sleep,30,1
2024-11-25 03:11:00,0.0444129928204837,sleep,30,1
2024-11-25 03:11:30,0.04247276597010318,sleep,30,1
2024-11-25 03:12:00,0.07278813209154436,sleep,30,1
2024-11-25 03:12:30,0.02738882102558914,sleep,30,1
2024-11-25 03:13:00,0.057696801284418425,sleep,30,1
2024-11-25 03:13:30,0.07748106902662769,sleep,30,1
2024-11-25 03:14:00,0.04173781482371173,sleep,30,1
2024-11-25 03:14:30,0.06020692787656374,sleep,30,1
2024-11-25 03:15:00,0.06088990652847666,sleep,30,1
2024-11-25 03:15:30,0.059100962194701456,sleep,30,1
2024-11-25 03:16:00,0.07648807059404669,sleep,30,1
2024-11-25 03:16:30,0.05602695207452432,sleep,30,1
2024-11-25 03:17:00,0.04750092178099859,sleep,30,1
2024-11-25 03:17:30,0.017757764819269738,sleep,30,1
2024-11-25 03:18:00,0.07298907168856918,sleep,30,1
2024-11-25 03:18:30,0.0623890835140631,sleep,30,1
2024-11-25 03:19:00,0.04933407335711512,sleep,30,1
2024-11-25 03:19:30,0.04553143391876787,sleep,30,1
2024-11-25 03:20:00,0.010905078557334504,sleep,30,1
2024-11-25 03:20:30,0.0342213342964862,sleep,30,1
2024-11-25 03:21:00,0.0750846500939502,sleep,30,1
2024-11-25 03:21:30,0.04157437485457664,sleep,30,1
2024-11-25 03:22:00,0.02589805615130042,sleep,30,1
2024-11-25 03:22:30,0.05622596024793462,sleep,30,1
2024-11-25 03:23:00,0.028062678480288806,sleep,30,1
2024-11-25 03:23:30,0.06965935453608113,sleep,30,1
2024-11-25 03:24:00,0.06917824616739174,sleep,30,1
2024-11-25 03:24:30,0.042626238588678554,sleep,30,1
2024-11-25 03:25:00,0.0621307242170098,sleep,30,1
2024-11-25 03:25:30,0.04688388479869202,sleep,30,1
2024-11-25 03:26:00,0.05683563301807378,sleep,30,1
2024-11-25 03:26:30,0.05552287657859216,sleep,30,1
2024-11-25 03:27:00,0.06627870958615553,sleep,30,1
2024-11-25 03:27:30,0.05748016407069239,sleep,30,1
2024-11-25 03:28:00,0.06754943176994194,sleep,30,1
2024-11-25 03:28:30,0.04405335971333124,sleep,30,1
2024-11-25 03:29:00,0.033414614050833166,sleep,30,1
2024-11-25 03:29:30,0.052561640345123485,sleep,30,1
2024-11-25 03:30:00,0.050459486694890636,sleep,30,1
2024-11-25 03:30:30,0.030165354050792684,sleep,30,1
2024-11-25 03:31:00,0.06396953796918965,sleep,30,1
2024-11-25 03:31:30,0.020111906953464865,sleep,30,1
2024-11-25 03:32:00,0.054902646412008926,sleep,30,1
2024-11-25 03:32:30,0.06989014373952109,sleep,30,1
2024-11-25 03:33:00,0.03693480507997991,sleep,30,1
2024-11-25 03:33:30,0.055559957100741186,sleep,30,1
2024-11-25 03:34:00,0.05414217912816592,sleep,30,1
2024-11-25 03:34:30,0.07626102094924335,sleep,30,1
2024-11-25 03:35:00,0.022017343912578903,sleep,30,1
2024-11-25 03:35:30,0.07928965241719617,sleep,30,1
2024-11-25 03:36:00,0.010563749512357085,sleep,30,1
2024-11-25 03:36:30,0.00039391211084532224,sleep,30,1
2024-11-25 03:37:00,0.05457987628815446,sleep,30,1
2024-11-25 03:37:30,0.02197684312193083,sleep,30,1
2024-11-25 03:38:00,0.06874548794866686,sleep,30,1
2024-11-25 03:38:30,0.03865691283074619,sleep,30,1
2024-11-25 03:39:00,0.08593835201231671,sleep,30,1
2024-11-25 03:39:30,0.023539124777811962,sleep,30,1
2024-11-25 03:40:00,0.04192212319712211,sleep,30,1
2024-11-25 03:40:30,0.07608228921204549,sleep,30,1
2024-11-25 03:41:00,0.058478916727714936,sleep,30,1
2024-11-25 03:41:30,0.03575702429938487,sleep,30,1
2024-11-25 03:42:00,0.02032729521756799,sleep,30,1
2024-11-25 03:42:30,0.03187688244372128,sleep,30,1
2024-11-25 03:43:00,0.03623027737167933,sleep,30,1
2024-11-25 03:43:30,0.026617060373041828,sleep,30,1
2024-11-25 03:44:00,0.07564592148767002,sleep,30,1
2024-11-25 03:44:30,0.04284979591402749,sleep,30,1
2024-11-25 03:45:00,0.05649708501961932,sleep,30,1
2024-11-25 03:45:30,0.10066425722931113,sleep,30,1
2024-11-25 03:46:00,0.04293931080196713,sleep,30,1
2024-11-25 03:46:30,0.08088265852840881,sleep,30,1
2024-11-25 03:47:00,0.04965117992257562,sleep,30,1
2024-11-25 03:47:30,0.04682087553231803,sleep,30,1
2024-11-25 03:48:00,0.06409883428262858,sleep,30,1
2024-11-25 03:48:30,0.08015757485661422,sleep,30,1
2024-11-25 03:49:00,0.08615129681321052,sleep,30,1
2024-11-25 03:49:30,0.03497721850512024,sleep,30,1
2024-11-25 03:50:00,0.03708271074811459,sleep,30,1
2024-11-25 03:50:30,0.062165871178867266,sleep,30,1
2024-11-25 03:51:00,0.07015691653860268,sleep,30,1
2024-11-25 03:51:30,0.06149924783435981,sleep,30,1
2024-11-25 03:52:00,0.06904745098204619,sleep,30,1
