timestamp,heart_rate_bpm,context,sampling_interval_sec,quality_flag
2024-11-25 03:35:00,55.846701794535576,sleep,300,1
2024-11-25 03:40:00,54.671819827606434,sleep,300,1
2024-11-25 03:45:00,54.09642959956907,sleep,300,1
2024-11-25 03:50:00,50.94193556333526,sleep,300,1
2024-11-25 03:55:00,53.53000103024655,sleep,300,1
2024-11-25 04:00:00,52.39563439816631,sleep,300,1
2024-11-25 04:05:00,51.1137142457789,sleep,300,1
2024-11-25 04:10:00,47.676659228813115,sleep,300,1
2024-11-25 04:15:00,47.426281268969454,sleep,300,1
2024-11-25 04:20:00,44.521785735559625,sleep,300,1
2024-11-25 04:25:00,47.68125873920281,sleep,300,1
2024-11-25 04:34:00,60.0,sleep,300,1
2024-11-25 04:39:00,61.0149105610439,sleep,300,1
2024-11-25 04:44:00,58.74928468986834,sleep,300,1
2024-11-25 04:49:00,59.08625227755388,sleep,300,1
2024-11-25 04:54:00,56.55953939001722,sleep,300,1
2024-11-25 04:59:00,55.823611183486165,sleep,300,1
2024-11-25 05:04:00,56.552337547176776,sleep,300,1
2024-11-25 05:09:00,58.31648935074526,sleep,300,1
2024-11-25 05:14:00,59.31012842915426,sleep,300,1
2024-11-25 05:19:00,57.96140580768431,sleep,300,1
2024-11-25 05:24:00,57.41692043460726,sleep,300,1
2024-11-25 05:29:00,54.59088972128447,sleep,300,1
2024-11-25 05:34:00,55.44461401377833,sleep,300,1
2024-11-25 05:39:00,54.55711702150545,sleep,300,1
2024-11-25 05:44:00,54.60200460138193,sleep,300,1
2024-11-25 05:52:00,60.0,sleep,300,1
2024-11-25 05:57:00,62.92604601756835,sleep,300,1
2024-11-25 06:02:00,64.57353315947839,sleep,300,1
2024-11-25 06:07:00,63.89534942753853,sleep,300,1
2024-11-25 06:12:00,65.7593887770912,sleep,300,1
2024-11-25 06:17:00,66.49636943845198,sleep,300,1
2024-11-25 06:22:00,65.68843274740922,sleep,300,1
2024-11-25 06:27:00,68.03226422743032,sleep,300,1
2024-11-25 06:32:00,68.46524037238423,sleep,300,1
2024-11-25 06:37:00,69.26348910896614,sleep,300,1
2024-11-25 06:42:00,68.0,sleep_transition,30,1
2024-11-25 06:42:30,67.63038183618725,sleep_transition,30,1
2024-11-25 06:43:00,66.60512835524264,sleep_transition,30,1
2024-11-25 06:43:30,65.20878338828354,sleep_transition,30,1
2024-11-25 06:44:00,66.56375176255168,sleep_transition,30,1
2024-11-25 06:44:30,66.34103087657934,sleep_transition,30,1
2024-11-25 06:45:00,66.08058601994261,sleep_transition,30,1
2024-11-25 06:45:30,66.26873276979806,sleep_transition,30,1
2024-11-25 06:46:00,67.11558759418695,sleep_transition,30,1
2024-11-25 06:46:30,67.9271789566785,sleep_transition,30,1
2024-11-25 06:47:00,68.11815015461681,sleep_transition,30,1
2024-11-25 06:47:30,67.31019109334417,sleep_transition,30,1
2024-11-25 06:48:00,67.40192857681679,sleep_transition,30,1
2024-11-25 06:48:30,67.86956901055515,sleep_transition,30,1
2024-11-25 06:49:00,66.92729065756913,sleep_transition,30,1
2024-11-25 06:49:30,65.2999903592894,sleep_transition,30,1
2024-11-25 06:50:00,65.88608692623097,sleep_transition,30,1
2024-11-25 06:50:30,66.72497338225418,sleep_transition,30,1
2024-11-25 06:51:00,66.67125330687944,sleep_transition,30,1
2024-11-25 06:51:30,68.26425070463769,sleep_transition,30,1
2024-11-25 06:52:00,68.20791409289491,sleep_transition,30,1
2024-11-25 06:52:30,67.81771050648643,sleep_transition,30,1
2024-11-25 06:53:00,69.28504151286384,sleep_transition,30,1
2024-11-25 06:53:30,69.72951260779229,sleep_transition,30,1
2024-11-25 06:54:00,68.0,sleep_transition,30,1
2024-11-25 06:54:30,67.02113436193585,sleep_transition,30,1
2024-11-25 06:55:00,66.62758201222651,sleep_transition,30,1
2024-11-25 06:55:30,66.41353199755945,sleep_transition,30,1
2024-11-25 06:56:00,65.80260863232495,sleep_transition,30,1
2024-11-25 06:56:30,65.41904316433124,sleep_transition,30,1
2024-11-25 06:57:00,65.14692405037277,sleep_transition,30,1
2024-11-25 06:57:30,64.88010434709294,sleep_transition,30,1
2024-11-25 06:58:00,65.82460524937659,sleep_transition,30,1
2024-11-25 06:58:30,65.76722241417116,sleep_transition,30,1
2024-11-25 06:59:00,67.52660277985956,sleep_transition,30,1
2024-11-25 06:59:30,66.24249435966577,sleep_transition,30,1
2024-11-25 07:00:00,66.05500378889587,sleep_transition,30,1
2024-11-25 07:00:30,65.3178185322794,sleep_transition,30,1
2024-11-25 07:01:00,65.42823464466724,sleep_transition,30,1
2024-11-25 07:01:30,65.459890921639,sleep_transition,30,1
2024-11-25 07:02:00,64.53393719729085,sleep_transition,30,1
2024-11-25 07:02:30,63.65021463015752,sleep_transition,30,1
2024-11-25 07:03:00,63.53143921214027,sleep_transition,30,1
2024-11-25 07:03:30,66.33314145441072,sleep_transition,30,1
2024-11-25 07:04:00,65.48927212594802,sleep_transition,30,1
2024-11-25 07:04:30,65.39693656846767,sleep_transition,30,1
2024-11-25 07:05:00,64.68916021112157,sleep_transition,30,1
2024-11-25 07:05:30,63.56419925415074,sleep_transition,30,1
2024-11-25 07:06:00,63.39632839383807,sleep_transition,30,1
2024-11-25 07:06:30,63.09927185826371,sleep_transition,30,1
2024-11-25 07:07:00,64.26070944250675,sleep_transition,30,1
2024-11-25 07:07:30,66.50389018406815,sleep_transition,30,1
2024-11-25 07:08:00,68.53597787078445,sleep_transition,30,1
2024-11-25 07:08:30,67.37446622465738,sleep_transition,30,1
2024-11-25 07:09:00,65.27621501672714,sleep_transition,30,1
2024-11-25 07:09:30,65.80892682060959,sleep_transition,30,1
2024-11-25 07:10:00,64.89913551293276,sleep_transition,30,1
2024-11-25 07:10:30,63.729465192429416,sleep_transition,30,1
2024-11-25 07:11:00,65.50855079875917,sleep_transition,30,1
2024-11-25 07:11:30,65.12982582516055,sleep_transition,30,1
2024-11-25 07:12:00,62.736356054910495,sleep_transition,30,1
2024-11-25 07:12:30,64.37851459147467,sleep_transition,30,1
2024-11-25 07:13:00,64.27106356740076,sleep_transition,30,1
2024-11-25 07:13:30,63.22421108392345,sleep_transition,30,1
2024-11-25 07:14:00,68.0,resting_awake,600,1
2024-11-25 07:24:00,71.20724352302909,resting_awake,600,1
2024-11-25 07:34:00,74.19033027920631,resting_awake,600,1
2024-11-25 07:45:00,128.0,active_high,5,1
2024-11-25 07:45:05,127.05600188967527,active_high,5,1
2024-11-25 07:45:10,127.0923733945133,active_high,5,1
2024-11-25 07:45:15,127.11831541749629,active_high,5,1
2024-11-25 07:45:20,126.69407321979847,active_high,5,1
2024-11-25 07:45:25,126.60368641583933,active_high,5,1
2024-11-25 07:45:30,127.42138500706484,active_high,5,1
2024-11-25 07:45:35,127.31626587232874,active_high,5,1
2024-11-25 07:45:40,126.67724478985421,active_high,5,1
2024-11-25 07:45:45,127.18072636351553,active_high,5,1
2024-11-25 07:45:50,125.6889783174757,active_high,5,1
2024-11-25 07:45:55,126.3156288855116,active_high,5,1
2024-11-25 07:46:00,125.56673889840563,active_high,5,1
2024-11-25 07:46:05,124.18023356672344,active_high,5,1
2024-11-25 07:46:10,124.27007272397937,active_high,5,1
2024-11-25 07:46:15,125.38815199823655,active_high,5,1
2024-11-25 07:46:20,126.09643046156918,active_high,5,1
2024-11-25 07:46:25,127.29996104379602,active_high,5,1
2024-11-25 07:46:30,126.58029043380081,active_high,5,1
2024-11-25 07:46:35,126.72371520527061,active_high,5,1
2024-11-25 07:46:40,125.88536881908735,active_high,5,1
2024-11-25 07:46:45,127.84371078489018,active_high,5,1
2024-11-25 07:46:50,129.0652634860674,active_high,5,1
2024-11-25 07:46:55,129.46397662699835,active_high,5,1
2024-11-25 07:47:00,130.26065626889036,active_high,5,1
2024-11-25 07:47:05,129.792243153838,active_high,5,1
2024-11-25 07:47:10,130.1819017334502,active_high,5,1
2024-11-25 07:47:15,128.9846154314941,active_high,5,1
2024-11-25 07:47:20,130.7773392064576,active_high,5,1
2024-11-25 07:47:25,131.09012155798757,active_high,5,1
2024-11-25 07:47:30,131.14637225046633,active_high,5,1
2024-11-25 07:47:35,131.59605849234381,active_high,5,1
2024-11-25 07:47:40,132.66493354358883,active_high,5,1
2024-11-25 07:47:45,132.70889114447488,active_high,5,1
2024-11-25 07:47:50,132.36550053985172,active_high,5,1
2024-11-25 07:47:55,131.12266432505442,active_high,5,1
2024-11-25 07:48:00,131.1375883441141,active_high,5,1
2024-11-25 07:48:05,132.4587256566157,active_high,5,1
2024-11-25 07:48:10,134.03001879706352,active_high,5,1
2024-11-25 07:48:15,134.72242793902024,active_high,5,1
2024-11-25 07:48:20,134.15279361982533,active_high,5,1
2024-11-25 07:48:25,134.17904347095873,active_high,5,1
2024-11-25 07:48:30,135.78884664025315,active_high,5,1
2024-11-25 07:48:35,135.91480270578612,active_high,5,1
2024-11-25 07:48:40,137.0176591447858,active_high,5,1
2024-11-25 07:48:45,137.34333280945532,active_high,5,1
2024-11-25 07:48:50,136.86275017970166,active_high,5,1
2024-11-25 07:48:55,136.55374978923777,active_high,5,1
2024-11-25 07:49:00,137.33822535830484,active_high,5,1
2024-11-25 07:49:05,136.73116554332708,active_high,5,1
2024-11-25 07:49:10,137.57780224378922,active_high,5,1
2024-11-25 07:49:15,137.03097744088782,active_high,5,1
2024-11-25 07:49:20,136.3453484906045,active_high,5,1
2024-11-25 07:49:25,137.15594819792824,active_high,5,1
2024-11-25 07:49:30,136.34275498823652,active_high,5,1
2024-11-25 07:49:35,136.94678527164922,active_high,5,1
2024-11-25 07:49:40,138.0658724620475,active_high,5,1
2024-11-25 07:49:45,136.8456542277704,active_high,5,1
2024-11-25 07:49:50,137.13741659926168,active_high,5,1
2024-11-25 07:49:55,138.6621731632605,active_high,5,1
2024-11-25 07:50:00,140.8472129150819,active_high,5,1
2024-11-25 07:50:05,141.1655679076972,active_high,5,1
2024-11-25 07:50:10,140.83591360430702,active_high,5,1
2024-11-25 07:50:15,140.61197416730863,active_high,5,1
2024-11-25 07:50:20,139.66603037050766,active_high,5,1
2024-11-25 07:50:25,139.90174867587848,active_high,5,1
2024-11-25 07:50:30,140.0958464246511,active_high,5,1
2024-11-25 07:50:35,141.0861745038369,active_high,5,1
2024-11-25 07:50:40,139.6877791901381,active_high,5,1
2024-11-25 07:50:45,139.73432940382338,active_high,5,1
2024-11-25 07:50:50,140.51690112329035,active_high,5,1
2024-11-25 07:50:55,141.328758270536,active_high,5,1
2024-11-25 07:51:00,142.58643601905194,active_high,5,1
2024-11-25 07:51:05,143.0404727860971,active_high,5,1
2024-11-25 07:51:10,142.3324839817453,active_high,5,1
2024-11-25 07:51:15,143.14322626405902,active_high,5,1
2024-11-25 07:51:20,143.39948547645855,active_high,5,1
2024-11-25 07:51:25,142.54957349745618,active_high,5,1
2024-11-25 07:51:30,143.85463388949242,active_high,5,1
2024-11-25 07:51:35,143.66880206773493,active_high,5,1
2024-11-25 07:51:40,144.60024797569233,active_high,5,1
2024-11-25 07:51:45,145.399977800071,active_high,5,1
2024-11-25 07:51:50,144.5797346387514,active_high,5,1
2024-11-25 07:51:55,144.30848312760534,active_high,5,1
2024-11-25 07:52:00,143.54251908254543,active_high,5,1
2024-11-25 07:52:05,143.09925382389673,active_high,5,1
2024-11-25 07:52:10,142.54331523043018,active_high,5,1
2024-11-25 07:52:15,141.97644679512496,active_high,5,1
2024-11-25 07:52:20,141.98842989214916,active_high,5,1
2024-11-25 07:52:25,142.35904365931597,active_high,5,1
2024-11-25 07:52:30,143.59944790070568,active_high,5,1
2024-11-25 07:52:35,142.6818842699884,active_high,5,1
2024-11-25 07:52:40,142.6676364909953,active_high,5,1
2024-11-25 07:52:45,143.10448136991752,active_high,5,1
2024-11-25 07:52:50,145.24608033248882,active_high,5,1
2024-11-25 07:52:55,145.34393878862548,active_high,5,1
2024-11-25 07:53:00,144.8395020490803,active_high,5,1
2024-11-25 07:53:05,144.2177344860575,active_high,5,1
2024-11-25 07:53:10,143.3949622063693,active_high,5,1
2024-11-25 07:53:15,145.13493127839487,active_high,5,1
2024-11-25 07:53:20,144.45993233963293,active_high,5,1
2024-11-25 07:53:25,143.71406413670243,active_high,5,1
2024-11-25 07:53:30,144.32637120417456,active_high,5,1
2024-11-25 07:53:35,143.22370724665328,active_high,5,1
2024-11-25 07:53:40,142.2944821743752,active_high,5,1
2024-11-25 07:53:45,141.65288053452034,active_high,5,1
2024-11-25 07:53:50,141.7795510960173,active_high,5,1
2024-11-25 07:53:55,141.85170333144652,active_high,5,1
2024-11-25 07:54:00,143.19500495527987,active_high,5,1
2024-11-25 07:54:05,144.5964558690486,active_high,5,1
2024-11-25 07:54:10,144.2592362452159,active_high,5,1
2024-11-25 07:54:15,144.52411107837005,active_high,5,1
2024-11-25 07:54:20,145.54168292894474,active_high,5,1
2024-11-25 07:54:25,146.63041675488972,active_high,5,1
2024-11-25 07:54:30,145.75533128689955,active_high,5,1
2024-11-25 07:54:35,147.13321872862954,active_high,5,1
2024-11-25 07:54:40,146.44438369461645,active_high,5,1
2024-11-25 07:54:45,147.4035374331174,active_high,5,1
2024-11-25 07:54:50,146.60611580349612,active_high,5,1
2024-11-25 07:54:55,147.26781898471162,active_high,5,1
2024-11-25 07:55:00,146.48508896642372,active_high,5,1
2024-11-25 07:55:05,145.8261394706141,active_high,5,1
2024-11-25 07:55:10,145.82167663349574,active_high,5,1
2024-11-25 07:55:15,145.09288378378025,active_high,5,1
2024-11-25 07:55:20,145.41954427847912,active_high,5,1
2024-11-25 07:55:25,145.01289109261268,active_high,5,1
2024-11-25 07:55:30,143.245034825889,active_high,5,1
2024-11-25 07:55:35,143.22797357321102,active_high,5,1
2024-11-25 07:55:40,143.64863703658838,active_high,5,1
2024-11-25 07:55:45,143.16731114102015,active_high,5,1
2024-11-25 07:55:50,143.21844575349851,active_high,5,1
2024-11-25 07:55:55,144.1215116361947,active_high,5,1
2024-11-25 07:56:00,143.43679252541642,active_high,5,1
2024-11-25 07:56:05,142.68506727702828,active_high,5,1
2024-11-25 07:56:10,139.95936144613842,active_high,5,1
2024-11-25 07:56:15,140.8522509118183,active_high,5,1
2024-11-25 07:56:20,141.45216257327584,active_high,5,1
2024-11-25 07:56:25,141.0883712554234,active_high,5,1
2024-11-25 07:56:30,142.75213048320464,active_high,5,1
2024-11-25 07:56:35,142.62375581450868,active_high,5,1
2024-11-25 07:56:40,141.25749113222918,active_high,5,1
2024-11-25 07:56:45,141.68718707554038,active_high,5,1
2024-11-25 07:56:50,142.4360048104617,active_high,5,1
2024-11-25 07:56:55,141.42856764440464,active_high,5,1
2024-11-25 07:57:00,142.0133293406896,active_high,5,1
2024-11-25 07:57:05,143.60662650475777,active_high,5,1
2024-11-25 07:57:10,143.37898720207426,active_high,5,1
2024-11-25 07:57:15,143.0706372891368,active_high,5,1
2024-11-25 07:57:20,143.0277043674073,active_high,5,1
2024-11-25 07:57:25,143.11249463363504,active_high,5,1
2024-11-25 07:57:30,144.45766735189824,active_high,5,1
2024-11-25 07:57:35,144.3660509052359,active_high,5,1
2024-11-25 07:57:40,144.5644764028754,active_high,5,1
2024-11-25 07:57:45,145.647039049551,active_high,5,1
2024-11-25 07:57:50,144.40992395801985,active_high,5,1
2024-11-25 07:57:55,145.50059551567188,active_high,5,1
2024-11-25 07:58:00,144.05535881911214,active_high,5,1
2024-11-25 07:58:05,144.1951707608267,active_high,5,1
2024-11-25 07:58:10,143.35394959239926,active_high,5,1
2024-11-25 07:58:15,143.05912882174317,active_high,5,1
2024-11-25 07:58:20,144.22915848976555,active_high,5,1
2024-11-25 07:58:25,143.39949350995593,active_high,5,1
2024-11-25 07:58:30,143.925902981316,active_high,5,1
2024-11-25 07:58:35,144.81298975347394,active_high,5,1
2024-11-25 07:58:40,145.7620443237067,active_high,5,1
2024-11-25 07:58:45,145.53156496100803,active_high,5,1
2024-11-25 07:58:50,144.4991217899056,active_high,5,1
2024-11-25 07:58:55,143.92195686801648,active_high,5,1
2024-11-25 07:59:00,144.73736632816954,active_high,5,1
2024-11-25 07:59:05,144.10481261541423,active_high,5,1
2024-11-25 07:59:10,144.32551186234537,active_high,5,1
2024-11-25 07:59:15,145.39857704601295,active_high,5,1
2024-11-25 07:59:20,144.5181048937209,active_high,5,1
2024-11-25 07:59:25,144.73224419968662,active_high,5,1
2024-11-25 07:59:30,145.95637094109162,active_high,5,1
2024-11-25 07:59:35,144.6038004676296,active_high,5,1
2024-11-25 07:59:40,143.9447374469566,active_high,5,1
2024-11-25 07:59:45,144.40189715802177,active_high,5,1
2024-11-25 07:59:50,145.1658095736805,active_high,5,1
2024-11-25 07:59:55,146.03214842581363,active_high,5,1
2024-11-25 08:00:00,145.16755897575604,active_high,5,1
2024-11-25 08:00:05,145.11518664931026,active_high,5,1
2024-11-25 08:00:10,143.69519456793165,active_high,5,1
2024-11-25 08:00:15,145.60104615018213,active_high,5,1
2024-11-25 08:00:20,147.33898061601778,active_high,5,1
2024-11-25 08:00:25,148.7645633072743,active_high,5,1
2024-11-25 08:00:30,148.59519386491073,active_high,5,1
2024-11-25 08:00:35,148.21181423766095,active_high,5,1
2024-11-25 08:00:40,147.16987768303596,active_high,5,1
2024-11-25 08:00:45,146.31156278092325,active_high,5,1
2024-11-25 08:00:50,146.62516728659992,active_high,5,1
2024-11-25 08:00:55,146.8406017981733,active_high,5,1
2024-11-25 08:01:00,146.37592076752628,active_high,5,1
2024-11-25 08:01:05,146.33627734022755,active_high,5,1
2024-11-25 08:01:10,145.8176091474335,active_high,5,1
2024-11-25 08:01:15,145.98970503535273,active_high,5,1
2024-11-25 08:01:20,144.11282845932985,active_high,5,1
2024-11-25 08:01:25,143.63075431062666,active_high,5,1
2024-11-25 08:01:30,143.87048658415466,active_high,5,1
2024-11-25 08:01:35,143.4588059388393,active_high,5,1
2024-11-25 08:01:40,143.2209173217765,active_high,5,1
2024-11-25 08:01:45,141.7740158740398,active_high,5,1
2024-11-25 08:01:50,140.41035388950357,active_high,5,1
2024-11-25 08:01:55,140.62292006,active_high,5,1
2024-11-25 08:02:00,141.50218752287813,active_high,5,1
2024-11-25 08:02:05,140.69208151336665,active_high,5,1
2024-11-25 08:02:10,140.325532780565,active_high,5,1
2024-11-25 08:02:15,140.04040943518265,active_high,5,1
2024-11-25 08:02:20,140.93239810491556,active_high,5,1
2024-11-25 08:02:25,139.61721629525655,active_high,5,1
2024-11-25 08:02:30,138.8081194178504,active_high,5,1
2024-11-25 08:02:35,138.88294955991765,active_high,5,1
2024-11-25 08:02:40,139.79072905373567,active_high,5,1
2024-11-25 08:02:45,140.08732747640585,active_high,5,1
2024-11-25 08:02:50,140.37246605988096,active_high,5,1
2024-11-25 08:02:55,140.1532492664039,active_high,5,1
2024-11-25 08:03:00,138.97982470869871,active_high,5,1
2024-11-25 08:03:05,139.19269776120927,active_high,5,1
2024-11-25 08:03:10,139.87386066371909,active_high,5,1
2024-11-25 08:03:15,139.82724530519164,active_high,5,1
2024-11-25 08:03:20,139.17308099771995,active_high,5,1
2024-11-25 08:03:25,137.94764272791542,active_high,5,1
2024-11-25 08:03:30,139.25036854288987,active_high,5,1
2024-11-25 08:03:35,140.09983872632324,active_high,5,1
2024-11-25 08:03:40,139.73169977427668,active_high,5,1
2024-11-25 08:03:45,140.6105414139683,active_high,5,1
2024-11-25 08:03:50,140.1901763352836,active_high,5,1
2024-11-25 08:03:55,140.83871894457369,active_high,5,1
2024-11-25 08:04:00,141.6016796596,active_high,5,1
2024-11-25 08:04:05,142.1435432343599,active_high,5,1
2024-11-25 08:04:10,141.4842986595228,active_high,5,1
2024-11-25 08:04:15,140.3753136332838,active_high,5,1
2024-11-25 08:04:20,139.55143937963703,active_high,5,1
2024-11-25 08:04:25,141.43033037959665,active_high,5,1
2024-11-25 08:04:30,139.9765327838871,active_high,5,1
2024-11-25 08:04:35,138.85291096093658,active_high,5,1
2024-11-25 08:04:40,139.169938712677,active_high,5,1
2024-11-25 08:04:45,138.867411786631,active_high,5,1
2024-11-25 08:04:50,139.42893103198656,active_high,5,1
2024-11-25 08:04:55,139.63666916631712,active_high,5,1
2024-11-25 08:05:00,139.70724218626592,active_high,5,1
2024-11-25 08:05:05,140.88007332794356,active_high,5,1
2024-11-25 08:05:10,141.23374414440966,active_high,5,1
2024-11-25 08:05:15,140.88029372504664,active_high,5,1
2024-11-25 08:05:20,142.0613681712784,active_high,5,1
2024-11-25 08:05:25,142.0495842577531,active_high,5,1
2024-11-25 08:05:30,141.39955592991353,active_high,5,1
2024-11-25 08:05:35,141.40566785981483,active_high,5,1
2024-11-25 08:05:40,141.82466329261732,active_high,5,1
2024-11-25 08:05:45,141.5608433457674,active_high,5,1
2024-11-25 08:05:50,142.1096793096466,active_high,5,1
2024-11-25 08:05:55,143.34932610322093,active_high,5,1
2024-11-25 08:06:00,142.78042341306744,active_high,5,1
2024-11-25 08:06:05,142.90859708858102,active_high,5,1
2024-11-25 08:06:10,143.4691717636147,active_high,5,1
2024-11-25 08:06:15,143.22225783526082,active_high,5,1
2024-11-25 08:06:20,142.6435810457424,active_high,5,1
2024-11-25 08:06:25,141.97923996749108,active_high,5,1
2024-11-25 08:06:30,141.65265821245114,active_high,5,1
2024-11-25 08:06:35,141.84942523748694,active_high,5,1
2024-11-25 08:06:40,140.23329265779643,active_high,5,1
2024-11-25 08:06:45,139.42057539850302,active_high,5,1
2024-11-25 08:06:50,141.85807705737318,active_high,5,1
2024-11-25 08:06:55,143.97796805059113,active_high,5,1
2024-11-25 08:07:00,145.41418666159535,active_high,5,1
2024-11-25 08:07:05,144.30730755088993,active_high,5,1
2024-11-25 08:07:10,143.57483575989494,active_high,5,1
2024-11-25 08:07:15,143.5103788870339,active_high,5,1
2024-11-25 08:07:20,143.72530472337755,active_high,5,1
2024-11-25 08:07:25,143.24465222484707,active_high,5,1
2024-11-25 08:07:30,142.60116952107612,active_high,5,1
2024-11-25 08:07:35,143.02798662108052,active_high,5,1
2024-11-25 08:07:40,145.03321229574354,active_high,5,1
2024-11-25 08:07:45,144.15591623116921,active_high,5,1
2024-11-25 08:07:50,144.57115293427617,active_high,5,1
2024-11-25 08:07:55,143.62679097185787,active_high,5,1
2024-11-25 08:08:00,142.24496392850386,active_high,5,1
2024-11-25 08:08:05,141.72428592627494,active_high,5,1
2024-11-25 08:08:10,142.73457355830143,active_high,5,1
2024-11-25 08:08:15,141.05028852281362,active_high,5,1
2024-11-25 08:08:20,141.40538725414652,active_high,5,1
2024-11-25 08:08:25,141.65139795984842,active_high,5,1
2024-11-25 08:08:30,142.3682294403994,active_high,5,1
2024-11-25 08:08:35,142.585095078299,active_high,5,1
2024-11-25 08:08:40,141.45729951428217,active_high,5,1
2024-11-25 08:08:45,142.20697088862343,active_high,5,1
2024-11-25 08:08:50,143.36517709385907,active_high,5,1
2024-11-25 08:08:55,144.74404299995632,active_high,5,1
2024-11-25 08:09:00,142.79718395419462,active_high,5,1
2024-11-25 08:09:05,143.59927773064751,active_high,5,1
2024-11-25 08:09:10,143.44513929789142,active_high,5,1
2024-11-25 08:09:15,143.2528060163083,active_high,5,1
2024-11-25 08:09:20,144.4061216915516,active_high,5,1
2024-11-25 08:09:25,145.81182102702718,active_high,5,1
2024-11-25 08:09:30,145.61155356832032,active_high,5,1
2024-11-25 08:09:35,146.31536706882437,active_high,5,1
2024-11-25 08:09:40,145.25576893221367,active_high,5,1
2024-11-25 08:09:45,145.24068597730403,active_high,5,1
2024-11-25 08:09:50,144.90800291726987,active_high,5,1
2024-11-25 08:09:55,144.59895433477885,active_high,5,1
2024-11-25 08:10:00,142.78256596476703,active_high,5,1
2024-11-25 08:10:05,143.08002576173098,active_high,5,1
2024-11-25 08:10:10,143.11534445874003,active_high,5,1
2024-11-25 08:10:15,143.85039725299322,active_high,5,1
2024-11-25 08:10:20,143.78208108321274,active_high,5,1
2024-11-25 08:10:25,144.2812384737274,active_high,5,1
2024-11-25 08:10:30,143.29384575961814,active_high,5,1
2024-11-25 08:10:35,144.89028026774562,active_high,5,1
2024-11-25 08:10:40,145.58420410423872,active_high,5,1
2024-11-25 08:10:45,146.6532372012516,active_high,5,1
2024-11-25 08:10:50,146.86068894766277,active_high,5,1
2024-11-25 08:10:55,146.77539853395538,active_high,5,1
2024-11-25 08:11:00,146.26139443263864,active_high,5,1
2024-11-25 08:11:05,146.7132597115272,active_high,5,1
2024-11-25 08:11:10,146.60226532590187,active_high,5,1
2024-11-25 08:11:15,147.522840410889,active_high,5,1
2024-11-25 08:11:20,147.9859921823985,active_high,5,1
2024-11-25 08:11:25,148.68133304248227,active_high,5,1
2024-11-25 08:11:30,148.65479745576377,active_high,5,1
2024-11-25 08:11:35,149.57106924559395,active_high,5,1
2024-11-25 08:11:40,150.926704331162,active_high,5,1
2024-11-25 08:11:45,152.11037336757232,active_high,5,1
2024-11-25 08:11:50,152.6068988621246,active_high,5,1
2024-11-25 08:11:55,152.5427537725215,active_high,5,1
2024-11-25 08:12:00,153.21204931387453,active_high,5,1
2024-11-25 08:12:05,153.4274688760157,active_high,5,1
2024-11-25 08:12:10,154.32503809671405,active_high,5,1
2024-11-25 08:12:15,154.39795745927464,active_high,5,1
2024-11-25 08:12:20,155.00123084038998,active_high,5,1
2024-11-25 08:12:25,153.99041742218606,active_high,5,1
2024-11-25 08:12:30,154.3798319464481,active_high,5,1
